,no2_aemv,no2_wemv,ox_aemv,ox_wemv,temperature,humidity,pressure,pm_10,pm_2_5,pm_1_0,co,o3_ug/m3,no2_ug/m3,no2pluso3_ug/m3
2022-06-23 17:00:00,227.5,238.0,231.0,250.5,27.589863,76.136379,1005.51893,55.5,33.5,14.0,615.37841593273,-66.93081484820141,158.45317131353042,89.79642499165537
2022-06-23 18:00:00,227.0,230.0,233.0,240.0,28.433332,62.584717,1005.9679,59.0,35.0,14.0,529.2434814748985,-72.77395087726798,113.8312174618637,41.06492793500654
2022-06-23 19:00:00,227.0,229.0,231.5,239.5,28.140553500000003,65.109375,1007.58857,56.5,34.0,13.5,424.6376602404644,-63.024427563056825,107.75509227020198,46.30759180138182
2022-06-23 20:00:00,227.0,232.0,232.0,240.0,27.64333,71.54218,1008.2147,66.0,40.0,17.0,496.9555987809196,-88.58579294734568,127.03339693016363,35.04330618043694
2022-06-23 21:00:00,227.0,232.5,232.0,236.5,27.38389,69.67993,1007.9549549999999,68.5,41.5,17.0,639.5516055228427,-114.94956236752623,130.24647827474075,12.27098727367833
2022-06-23 22:00:00,228.0,231.0,233.0,238.0,27.197226,68.983345,1007.93567,62.0,37.0,15.0,497.6885794007285,-89.41040176162414,114.26169582257361,21.931136746081037
2022-06-23 23:00:00,227.0,225.5,232.0,234.5,27.680276,63.733847,1007.8978500000001,66.5,40.0,16.5,273.23143477067447,-58.24164267550987,82.51962125475767,24.279300347871388
2022-06-24 00:00:00,227.0,226.0,231.0,235.0,27.101387,64.249596,1007.7321,74.0,44.0,18.0,305.3704017903241,-56.25348107949579,89.01699528795693,36.65271891618337
2022-06-24 01:00:00,227.0,226.5,231.5,235.0,26.909999,64.22896499999999,1007.548975,82.5,49.0,19.5,310.0064289466877,-63.158573793604845,92.27592077727489,28.52899482605434
2022-06-24 02:00:00,227.0,224.0,231.0,234.0,26.49556,61.032635,1007.39246,86.0,51.0,20.0,251.5368743388579,-43.44568971739611,76.50514125764929,30.76815808846743
2022-06-24 03:00:00,227.0,227.0,231.0,236.0,26.2925005,65.19584,1007.738,80.0,47.0,19.0,291.29656544239134,-55.855142538593604,95.63210702706272,39.78690117527627
2022-06-24 04:00:00,227.0,228.0,232.0,236.0,26.120832,67.508514,1008.3817,86.0,51.0,20.0,341.7113897540946,-78.85529897577247,102.24023599244381,23.299110366142273
2022-06-24 05:00:00,227.0,231.5,232.0,238.0,25.752087500000002,74.10670099999999,1008.3243150000001,89.5,53.0,21.0,459.76355186514047,-98.37095340955814,118.29636882510607,23.778713863074273
2022-06-24 06:00:00,228.5,230.5,233.0,239.0,26.267087,76.90852699999999,1008.85325,85.5,51.5,20.5,433.6510342345332,-83.5096339633937,105.38774820844851,23.6758472049251
2022-06-24 07:00:00,227.5,228.5,231.5,238.0,26.7662485,72.154135,1009.2960499999999,78.5,47.0,19.0,360.6600243601258,-66.53778554827466,108.433253242895,39.658188503060245
2022-06-24 08:00:00,227.5,232.0,229.5,238.0,23.7027765,91.11809500000001,1010.03612,70.0,42.0,16.5,363.96284001713934,-76.62655152309551,125.76589899811674,52.57896816492245
2022-06-24 09:00:00,230.0,228.5,233.5,237.0,26.5345835,69.841865,1009.60791,59.5,35.5,14.5,379.49461089307476,-76.17789471753882,89.39247886803237,21.59001832086265
2022-06-24 10:00:00,230.0,224.0,234.0,234.0,28.208336,65.17367,1009.8559,55.0,32.0,13.0,267.7805762920672,-50.77772406496406,57.18371898793374,11.319578322807814
2022-06-24 11:00:00,227.0,219.0,232.0,229.5,30.145834999999998,49.3435585,1009.75675,52.0,32.0,13.0,165.54796919488092,-12.11168115957885,29.655890319163618,21.678932005877726
2022-06-24 12:00:00,226.0,228.0,230.0,244.0,28.795004,57.921604,1009.5983,68.0,41.0,17.0,350.3818335635193,-26.163508063769974,107.6609733908932,89.03075623218258
2022-06-24 13:00:00,225.0,230.0,230.0,245.0,28.694722499999997,62.7390135,1009.7096,50.5,30.0,12.5,411.2918097285014,-31.99426772395435,123.5245196138714,90.31128184590506
2022-06-24 14:00:00,227.0,230.0,231.0,244.0,28.165552,63.833878,1009.589,48.0,29.0,12.0,358.48258944185596,-36.7648420905199,114.36356342591388,84.43725376135504
2022-06-24 15:00:00,227.5,228.0,231.0,243.0,28.59,58.90979,1009.30014,50.0,31.0,13.0,328.0338875582288,-28.65339947543969,101.4532171764524,73.29527104902672
2022-06-24 16:00:00,227.0,229.0,231.0,244.0,27.924168,61.37828,1008.96204,49.0,30.0,13.0,317.3634102803989,-32.41865696968882,114.24894662471507,78.91885429226863
2022-06-24 17:00:00,227.0,229.0,231.0,242.0,28.2470815,58.5515825,1008.721805,49.0,30.0,13.0,367.5163033424226,-40.77182032687466,107.80947824048772,68.23765779427677
2022-06-24 18:00:00,227.0,230.0,230.0,243.0,26.675003,63.078995,1009.15625,49.0,30.0,12.0,368.6074701810975,-42.1083905997409,114.85906212830483,80.39927600038497
2022-06-24 19:00:00,227.0,230.5,231.0,242.5,25.8554155,64.872762,1009.2878499999999,51.5,31.5,13.0,424.13761271068057,-52.72739378313469,121.49282268263731,68.6745906277099
2022-06-24 20:00:00,227.0,232.0,231.0,243.0,25.451944,72.06747,1009.58875,51.0,31.0,13.0,372.44623041732785,-64.0281747373695,128.1324400328994,64.10426529552991
2022-06-24 21:00:00,228.0,230.5,232.0,239.0,25.82889,71.975802,1009.52945,55.5,33.0,13.5,383.7055383328401,-75.3840431192038,115.17841898310857,37.00703587308182
2022-06-24 22:00:00,228.0,234.0,232.0,237.0,25.786114,68.20041,1009.36926,68.0,40.0,17.0,807.6773872240288,-120.51101177235365,134.35487511589537,13.843863343541713
2022-06-24 23:00:00,228.5,235.0,233.0,238.0,25.44736,72.90195,1009.4675,79.5,48.0,20.0,1420.969367345736,-128.46379060895805,134.55367245562758,5.882776717912634
2022-06-25 00:00:00,228.0,231.0,233.0,234.0,25.44278,71.82528,1009.2026,67.0,41.0,17.0,608.6434741601447,-111.99917054378791,115.36624806455411,3.5986809692696937
2022-06-25 01:00:00,228.0,230.0,232.0,235.0,25.9787515,69.63691,1008.9122,75.0,44.5,18.0,476.8112507801933,-99.73402985673549,108.68524647744522,8.91421619400176
2022-06-25 02:00:00,228.0,230.0,232.0,233.0,25.336664,72.88724,1008.7641,74.0,45.0,19.0,488.29910063093797,-106.99368225048683,115.27535519955758,1.8971041542116325
2022-06-25 03:00:00,228.0,232.0,232.0,234.0,24.0544415,78.16030699999999,1008.877525,76.0,46.0,19.0,514.9570765206237,-117.36171351880706,122.15574232126207,3.337778533125771
2022-06-25 04:00:00,228.0,232.0,233.0,234.0,24.01472,81.136665,1009.08997,86.0,52.0,21.0,624.1476954660573,-130.95259960445614,122.24894219820013,-9.840307428287218
2022-06-25 05:00:00,229.5,231.0,234.5,233.5,25.6191685,73.929295,1009.0043949999999,80.5,48.5,20.0,633.4801550530254,-125.30876730257785,102.413953246528,-17.461695427165182
2022-06-25 06:00:00,229.0,228.0,233.0,234.0,26.071669,68.385826,1008.8909,74.0,44.0,18.0,441.7814557508855,-88.5552708328712,89.43525670624828,10.106491633250329
2022-06-25 07:00:00,228.0,226.5,233.0,235.5,26.9152785,66.30646,1009.1516999999999,76.0,45.0,18.0,356.9173653192138,-67.05076746042832,79.57232997506985,17.63289144221165
2022-06-25 08:00:00,227.0,224.0,232.0,236.0,27.738613,59.35935,1008.96027,56.0,34.0,14.0,314.11593755403044,-39.118691830176694,76.26840266831339,35.607428958090125
2022-06-25 09:00:00,227.5,220.0,230.5,232.0,28.5523625,46.905286000000004,1008.7257999999999,39.0,24.0,10.0,278.69165717473027,-12.0237751146353,53.839874372564246,40.82710728527428
2022-06-25 10:00:00,225.0,226.0,229.0,243.0,29.378336,52.560493,1008.6726,53.0,32.0,14.0,387.93277620088986,-6.716134205950353,101.45176754626105,84.47535903337362
2022-06-25 11:00:00,226.5,226.5,230.0,246.5,30.7399985,49.942261,1008.435125,58.5,35.5,15.0,350.816892353299,42.18065762093532,76.10856291465637,119.03545379355438
2022-06-25 12:00:00,226.0,231.0,230.0,248.0,30.214165,59.23611,1007.9534,52.0,31.0,13.0,408.1603013422285,-11.436318638921028,112.02918103499906,104.17712144040779
2022-06-25 13:00:00,227.5,229.5,231.0,246.0,30.520695500000002,57.588691499999996,1007.1788650000001,59.0,36.0,15.0,351.15930661806055,10.897801397655336,96.87357815927032,103.15938136045344
2022-06-25 14:00:00,225.0,231.0,230.0,246.0,30.601946,59.913437,1006.89746,51.0,31.0,13.0,378.97814404969284,-0.2880555765171476,109.31318536994763,113.44334808895516
2022-06-25 15:00:00,226.0,228.0,230.0,243.0,31.0397205,60.695732,1006.6638,47.0,29.0,12.0,339.9087474058915,6.361279280296134,90.34108915406819,91.47358363577439
2022-06-25 16:00:00,226.0,227.0,231.0,242.0,30.726112,59.30873,1006.0293,47.0,28.0,11.0,356.932038256605,-1.5389447271748542,81.57611680282399,81.30854752439039
2022-06-25 17:00:00,226.5,225.5,231.0,240.0,30.727639500000002,56.052707,1006.1458,47.5,29.0,12.0,360.34214660719647,-0.10197449878061216,70.89239952075806,77.67290619152226
2022-06-25 18:00:00,226.0,226.0,230.0,239.0,30.102776,55.945366,1006.1927,44.0,27.0,11.0,374.96329955074714,1.8067392099694795,75.32662760264823,77.13336681261771
2022-06-25 19:00:00,226.0,229.0,230.5,242.0,29.324445,61.4061275,1006.3507,48.0,29.5,12.0,432.19296547293254,-40.90025779508001,110.35384854983462,66.32432019526075
2022-06-25 20:00:00,226.0,230.0,231.0,237.0,29.045,58.846626,1006.64996,47.0,29.0,12.0,546.3278051840458,-89.83130212291566,119.94476702128176,30.081115353257957
2022-06-25 21:00:00,226.5,228.5,231.0,237.5,28.421946,59.0577525,1006.96558,51.0,30.5,13.0,450.31517191470755,-66.08007826991398,107.5177181465755,41.437639876661514
2022-06-25 22:00:00,226.0,228.0,230.0,241.0,26.464727,63.095676,1007.13196,32.0,20.0,8.0,300.4387862041678,-37.04192466682213,108.27204517821691,71.25051104053716
2022-06-25 23:00:00,227.0,225.5,231.0,238.0,26.7990295,55.322157000000004,1007.580355,13.5,8.5,3.0,258.03613050394597,-29.42412608278154,85.93945644619556,56.580407499806405
2022-06-26 00:00:00,226.0,227.0,230.0,240.0,25.865553,58.841362,1008.37476,17.0,10.0,4.0,236.77862874296798,-27.688110535554856,102.26566715000412,69.59931147573947
2022-06-26 01:00:00,227.0,229.0,231.0,242.0,25.4429175,62.311454499999996,1008.678375,23.0,13.0,5.5,262.9549275169626,-41.51018762409988,108.82357692203558,67.35130757097416
2022-06-26 02:00:00,227.0,228.0,231.0,238.0,26.079447,58.63406,1009.0319,22.0,12.0,5.0,253.43010973817803,-52.08256413594702,102.27234770668528,50.189783570738264
2022-06-26 03:00:00,227.0,229.0,231.0,237.0,25.6081925,61.9143725,1009.3709100000001,25.0,15.0,6.0,317.02798561877364,-69.04911723148118,108.88065245672317,41.04538136799977
2022-06-26 04:00:00,227.0,230.0,231.0,238.0,24.65361,66.04039,1009.6149,25.0,14.0,6.0,376.9718195525398,-85.38946196601043,115.72071355858277,36.768604065591944
2022-06-26 05:00:00,228.0,229.0,232.5,236.0,25.9838885,63.066894500000004,1009.56555,27.5,16.5,7.0,398.03012089427534,-90.73961368588624,99.15137066230241,22.6432685382769
2022-06-26 06:00:00,228.0,228.0,231.0,237.0,26.195559,62.116673,1009.90454,25.0,15.0,6.0,264.82389039767736,-58.05251731215279,95.89623886151942,42.93935319315713
2022-06-26 07:00:00,227.0,221.0,231.0,230.0,29.058057,51.0961225,1010.21282,20.0,12.0,5.0,195.3688507112679,-39.121847049207744,53.87711165125229,14.805904626530987
2022-06-26 08:00:00,226.0,217.0,230.0,229.0,30.390839,42.903915,1010.03394,13.0,8.0,3.0,199.49290136938404,14.006315357669944,18.920380304808937,40.163814501519255
2022-06-26 09:00:00,226.0,218.5,229.0,232.5,31.646247000000002,40.808812,1009.925065,14.5,9.0,3.5,150.5905283163095,33.51664832791255,27.091556137967544,60.771485462486865
2022-06-26 10:00:00,225.0,227.0,229.0,244.0,30.10972,50.62077,1010.02844,22.0,13.0,5.0,331.9396954944201,18.79833380087444,84.6030818520674,113.60015155397939
2022-06-26 11:00:00,226.0,222.0,229.0,238.0,31.7805545,41.909180000000006,1009.808925,16.0,9.5,3.5,227.6978981864956,46.83622286352482,48.34341665798302,90.60631654081149
2022-06-26 12:00:00,225.0,217.0,228.0,235.0,33.03889,37.19309,1009.6682,16.0,9.0,3.0,185.61370513537736,75.4488150170359,19.943106024156506,85.4978882735515
2022-06-26 13:00:00,223.0,221.5,227.0,240.5,32.890415000000004,38.690552499999995,1009.3338200000001,17.5,11.0,4.0,292.2704472814921,84.70068627360355,58.17351410631678,138.7127035816736
2022-06-26 14:00:00,224.0,231.0,228.0,250.0,31.465004,52.22426,1009.2288,30.0,19.0,8.0,376.4405070409364,37.56462780125901,111.83528865735951,149.33838962555876
2022-06-26 15:00:00,225.0,228.0,230.0,245.5,31.884724,51.1526545,1008.90983,36.5,22.0,9.5,342.26470833537695,24.128406849230146,88.95796477713081,109.772554012516
2022-06-26 16:00:00,225.0,230.0,229.0,246.0,30.838614,57.373943,1008.8214,40.0,25.0,10.0,372.14091013835264,10.952720504678902,103.19225331570082,116.70120094866797
2022-06-26 17:00:00,226.0,232.0,230.0,246.5,29.547775,63.540906,1009.39915,36.5,22.5,9.5,367.4234013450392,-41.19006649834502,132.651465654461,91.5624574389389
2022-06-26 18:00:00,226.0,233.0,231.0,246.0,28.540005,69.628716,1009.9032,42.0,25.0,10.0,410.1297484266571,-58.203956680711784,139.55364976860528,78.56322625923612
2022-06-26 19:00:00,227.0,234.0,232.0,247.0,26.897086,79.678455,1010.44457,47.5,29.0,12.0,388.8146565990991,-68.7757749782816,140.43943044571364,71.6845759369686
2022-06-26 20:00:00,228.0,233.0,233.0,245.0,26.488052,81.684135,1011.0632,51.0,31.0,12.0,375.9513436477827,-75.86586657624963,128.0253189391841,55.491687707265896
2022-06-26 21:00:00,228.0,228.0,233.0,236.5,26.317085,79.16335699999999,1012.27805,50.5,30.5,12.5,336.41463345284865,-82.76556466879859,96.19255098963289,19.176320526498337
2022-06-26 22:00:00,228.0,227.0,232.0,235.0,26.21278,70.35509,1012.532,47.0,29.0,12.0,253.24397920985624,-66.30589898027401,89.87161754298475,23.39642821905244
2022-06-26 23:00:00,227.5,229.0,232.0,237.0,25.3720845,76.02398,1012.471405,46.0,28.0,11.5,290.928744900437,-74.17947912060808,102.86921433749531,28.677680094511253
2022-06-27 00:00:00,228.0,231.0,232.0,236.0,25.792778,78.5526,1012.49414,55.0,33.0,14.0,371.9864632065721,-92.34486071028286,115.65906145728752,20.30418784240375
2022-06-27 01:00:00,228.0,230.5,233.0,236.5,25.4916695,83.40697,1012.1363,58.5,36.0,14.5,365.49414540951216,-96.25798155941509,112.41209771229954,11.445884856247211
2022-06-27 02:00:00,228.0,229.0,233.0,238.0,25.38167,81.787735,1011.99774,51.0,31.0,13.0,251.2735011572224,-77.55128775475423,102.79943716490946,22.291274367500804
2022-06-27 03:00:00,228.0,230.0,233.0,238.0,25.238750500000002,85.90325250000001,1012.110045,52.0,31.0,13.0,244.86553121603157,-87.09905103102285,109.35532396391572,22.166589975195407
2022-06-27 04:00:00,229.0,231.0,233.0,239.0,25.237223,86.88156,1012.06946,57.0,34.0,14.0,288.093036265198,-89.70276903427943,109.36323330368702,22.16433156868281
2022-06-27 05:00:00,229.0,228.5,233.0,235.5,26.2354185,73.274275,1012.209965,53.5,32.0,13.0,359.42955893782477,-83.14614545885175,92.78551998699207,11.426775162152403
2022-06-27 06:00:00,228.0,229.0,232.0,238.0,26.723055,74.59174,1012.42847,55.0,34.0,14.0,402.9350219597885,-72.89475397668463,102.42089541441489,32.31496920918971
2022-06-27 07:00:00,227.0,230.0,232.0,239.5,26.406944,82.3312825,1012.6441,68.0,41.0,16.5,345.5726247373598,-73.69363787011235,115.2082558375112,40.676879266540084
2022-06-27 08:00:00,230.0,232.0,233.0,244.0,27.40083,75.28648,1012.5842,68.0,41.0,17.0,400.93706080113355,-69.02556292029104,114.93973578015748,47.11271302249854
2022-06-27 09:00:00,229.0,227.5,233.5,239.0,29.333334999999998,64.4526215,1012.49185,67.0,41.5,17.5,351.7544265725601,-57.51366713845955,91.97132614084539,36.09751242708826
2022-06-27 10:00:00,227.0,225.0,232.0,238.0,30.364723,55.46943,1012.14734,63.0,39.0,16.0,322.60528074919347,-5.790315136778,63.38029268505745,55.618972507567506
2022-06-27 11:00:00,226.5,225.0,230.0,241.5,30.3575,55.028999,1011.64334,58.5,36.0,16.0,307.178858464922,21.755942256439166,72.0254941074048,90.64976538344348
2022-06-27 12:00:00,226.0,222.0,230.0,238.0,31.548893,48.203995,1011.28406,53.0,33.0,14.0,371.6778001041925,27.29643390065969,50.42691451036657,77.72334841102627
2022-06-27 13:00:00,223.5,225.0,229.0,242.0,32.00222,44.6515025,1010.725645,49.0,30.5,13.0,300.285188576908,58.06377475861683,72.31267371061571,109.5514154572114
2022-06-27 14:00:00,225.0,224.0,228.0,244.0,32.34528,43.587727,1010.6169,50.0,31.0,14.0,319.9904340003785,63.41136558104842,65.20785089866219,129.84739368514644
2022-06-27 15:00:00,225.0,225.0,229.0,243.0,32.364301999999995,46.099678499999996,1010.491485,52.0,32.0,14.0,365.55001026915374,43.51809420350653,72.68154574253666,117.36065723728791
2022-06-27 16:00:00,225.0,227.0,229.0,244.0,31.908339,48.334255,1010.23755,54.0,33.0,14.0,389.7802757439562,37.28468681439303,85.43629658369983,117.73002138856951
2022-06-27 17:00:00,224.5,231.0,229.0,246.5,30.5726385,56.090847499999995,1010.3659299999999,51.5,31.5,13.0,527.9043812044766,3.660962606046272,112.86082078665919,110.7206658161065
2022-06-27 18:00:00,225.0,232.0,229.0,245.0,29.037502,62.424072,1010.655,53.0,32.0,13.0,531.2760353307007,-47.76668606304547,139.57392036171595,86.94543210161618
2022-06-27 19:00:00,226.0,233.0,231.0,246.5,27.7641645,69.156995,1011.2278,53.0,32.0,13.5,485.2089783555689,-62.22055407104972,140.07236757239207,77.85180731214813
2022-06-27 20:00:00,227.0,233.0,231.0,246.0,27.092777,74.32321,1012.08203,56.0,34.0,14.0,411.6187345757479,-61.052924291021725,134.22380887601062,74.87374704708495
2022-06-27 21:00:00,228.0,233.0,232.0,242.0,26.469030500000002,77.3438175,1012.47213,58.0,35.0,15.0,409.00451570454936,-83.54767757263889,128.0443345383093,45.97274580746699
2022-06-27 22:00:00,228.0,231.0,232.0,240.0,26.89944,74.935005,1012.2615,56.0,34.0,14.0,335.87115322847075,-73.5525094748049,115.0611327763537,41.508623301548795
2022-06-27 23:00:00,228.0,231.0,232.0,238.0,26.7125005,77.15093250000001,1011.9502500000001,63.0,39.0,16.0,396.4291381393536,-85.80392018878472,115.12977406694503,29.33283370545363
2022-06-28 00:00:00,228.0,229.0,232.0,235.0,25.965832,78.99981,1011.75464,67.0,40.0,17.0,405.4882430305175,-91.55314128523924,102.74013634589055,14.136224193624457
2022-06-28 01:00:00,228.0,228.0,232.0,234.0,25.8506905,75.243435,1011.40625,66.5,41.0,17.0,290.8236128290455,-80.14972102933268,96.06866839841801,14.27698050658013
2022-06-28 02:00:00,228.0,228.0,232.0,234.0,25.819166,78.21878,1011.3122,67.0,40.0,16.0,306.582904530683,-84.57327433391201,96.1663917827429,11.170699043933695
2022-06-28 03:00:00,228.0,231.0,232.0,233.5,25.245556999999998,83.501915,1011.34335,76.5,47.0,20.0,476.8286104505704,-117.31707221890917,112.43733523917106,1.7668228486065516
2022-06-28 04:00:00,229.0,229.0,233.0,233.0,25.369728,94.20158,1011.5395,103.0,63.0,25.0,491.6798784932052,-98.74255503609606,96.47489483492348,-2.2569484545829255
2022-06-28 05:00:00,230.0,230.0,235.0,233.5,25.8655565,91.1397025,1011.70035,106.5,63.5,26.0,632.0504631435638,-111.02425741739202,96.19077673552437,-16.94809526235821
2022-06-28 06:00:00,229.0,228.0,233.0,233.0,26.153059,90.732635,1011.8265,112.0,67.0,28.0,559.1116684845284,-96.6795148786867,89.74112669614686,-6.523138891728905
2022-06-28 07:00:00,231.5,228.0,236.0,233.5,27.888613499999998,77.312095,1011.8822,92.0,55.0,23.0,522.3776398394225,-93.55842103679808,73.18326781357324,-20.84011464759314
2022-06-28 08:00:00,229.0,229.0,234.0,239.0,28.843056,73.65365,1011.64233,86.0,52.0,21.0,545.7566918745658,-74.13906389204382,88.97148853677561,20.718491254942833
2022-06-28 09:00:00,229.5,226.0,233.5,239.5,29.705553000000002,65.82142300000001,1011.1776649999999,77.0,47.0,20.0,354.1448552278339,-27.54215332409003,72.79718896232845,43.107824322713654
2022-06-28 10:00:00,226.0,224.0,232.0,239.0,31.608053,53.90606,1010.97,70.0,43.0,18.0,329.22094851441307,-1.231095530125461,59.12708221678286,64.01106343754368
2022-06-28 11:00:00,227.5,223.5,230.5,240.5,31.939026499999997,52.71803,1010.79227,65.0,40.0,17.5,366.7803470972676,27.10228855267118,54.55512361812734,87.89132822399976
2022-06-28 12:00:00,226.0,219.0,229.0,237.0,32.908062,46.290066,1010.403,60.0,38.0,16.0,331.14497138460916,57.998375606751125,41.252940525591065,99.2513161323422
2022-06-28 13:00:00,224.5,223.5,228.5,240.5,32.595138500000004,45.935154,1009.93792,44.5,27.5,12.0,419.85861106529217,47.22990643980664,61.93137743415327,108.11708308884721
2022-06-28 14:00:00,225.0,221.0,228.0,239.0,32.793896,42.718887,1009.60425,43.0,27.0,12.0,325.78636692862074,52.91829488619875,48.857418844006574,117.16770757322911
2022-06-28 15:00:00,224.5,222.0,228.0,241.0,33.216530000000006,36.469049999999996,1009.169225,36.5,23.0,9.5,309.4808252508442,74.07221035225419,58.75781397932819,119.71516469098852
2022-06-28 16:00:00,223.0,217.0,227.0,235.0,34.20611,31.588432,1008.7628,36.0,22.0,9.0,366.3317855493548,81.38378130229991,26.12671205980114,112.09017938655207
2022-06-28 17:00:00,222.5,220.5,225.5,237.0,33.797087000000005,31.0785455,1008.3561649999999,34.5,21.5,9.0,418.52821054953665,82.65571704737475,50.51080502213823,130.2250319590824
2022-06-28 18:00:00,222.0,224.0,226.0,237.0,32.326942,32.329697,1008.51105,31.0,19.0,8.0,519.8183490969983,50.689941167860475,70.0712134276499,120.06385193820056
2022-06-28 19:00:00,223.5,229.0,227.0,245.0,30.67208,42.115616,1009.223035,37.5,23.0,9.5,499.08019025724036,36.4880962394612,100.73190601465643,136.6277096613088
2022-06-28 20:00:00,224.0,228.0,228.0,243.0,29.94833,44.956463,1010.36163,36.0,22.0,9.0,440.41894012205387,-16.93668849903418,120.0228783766739,97.12764881111488
2022-06-28 21:00:00,225.0,232.0,229.0,247.0,26.952082,58.6411935,1011.4718049999999,32.0,20.0,8.0,465.9303967340355,-39.49499516370426,143.63968971562727,104.26343398939012
2022-06-28 22:00:00,227.0,232.0,231.0,246.0,25.81028,62.433052,1011.551,22.0,13.0,6.0,374.0779567826748,-49.01600264003052,128.30020316495774,73.56427969178563
2022-06-28 23:00:00,226.0,231.5,229.5,246.0,25.2247195,59.4354915,1011.97397,12.0,7.0,3.0,264.02758633637455,-21.089542608151557,131.79363475367393,108.2310002282099
2022-06-29 00:00:00,229.0,237.0,231.0,245.0,24.534163,73.50065,1012.4089,10.0,6.0,2.0,361.2106735002618,-69.49094377569223,148.26092562454886,70.41126100529974
2022-06-29 01:00:00,228.0,233.5,232.0,241.0,23.692361,83.9949,1012.155375,14.0,8.0,3.0,359.6362677580373,-90.09998389426931,135.76983078627313,42.422632451081135
2022-06-29 02:00:00,229.0,231.0,233.0,237.0,24.064165,78.88515,1012.0583,17.0,10.0,4.0,315.5517125321348,-92.89638353025576,109.73035794737352,20.452622344118225
2022-06-29 03:00:00,228.0,230.0,232.0,236.0,23.898334,77.13230999999999,1011.978625,22.0,13.5,5.5,312.17469660393,-89.77585866816159,106.45927193979625,18.85515994197715
2022-06-29 04:00:00,229.0,233.0,233.0,235.0,23.885008,74.77745,1011.55524,27.0,17.0,7.0,491.21897665741415,-114.80086415270856,122.63620590899266,6.778848273691366
2022-06-29 05:00:00,229.5,229.5,234.0,235.0,25.657223,65.45561000000001,1011.73983,33.5,21.0,8.5,538.4341544748577,-93.13459494584004,89.72788316423726,-0.4118074091013426
2022-06-29 06:00:00,229.0,227.0,232.0,235.0,26.585835,60.288765,1011.83496,30.0,18.0,8.0,341.906936342008,-66.11596133190982,83.25621782576765,20.50049469360802
2022-06-29 07:00:00,228.0,224.0,232.5,231.5,28.486109,55.779973999999996,1011.7274500000001,27.5,17.0,7.0,286.5637708206116,-55.905029539387755,69.93392122669357,9.000306452976595
2022-06-29 08:00:00,228.0,227.0,232.0,238.0,29.374441,52.101887,1011.54254,38.0,23.0,10.0,349.8200266599368,-41.22668200892319,88.67635298360973,47.44967097468654
2022-06-29 09:00:00,226.0,231.5,231.0,245.0,28.955556,62.134100000000004,1011.34612,54.0,33.0,14.0,615.6694781540515,-59.78539748160735,133.27318028480232,77.3598000006551
2022-06-29 10:00:00,228.0,229.0,233.0,244.0,29.861942,60.660183,1011.0947,51.0,31.0,13.0,439.91797160271165,-23.370793783517005,88.54114218739053,76.07279950932535
2022-06-29 11:00:00,227.5,227.0,231.0,243.0,31.2145825,53.18141,1010.604135,45.0,27.5,12.0,308.20229941288073,9.502082108048704,76.18605272304423,90.91693114260144
2022-06-29 12:00:00,227.0,222.0,230.0,238.0,31.443333,49.210693,1010.2638,39.0,24.0,10.0,299.3653000039646,29.148499881070805,49.12571138213664,78.27421126320745
2022-06-29 13:00:00,227.0,223.0,229.5,236.5,31.947502,43.731528,1009.8534999999999,30.5,19.0,8.0,372.0955743350209,33.94105225554402,57.718324788134254,84.34769548754586
2022-06-29 14:00:00,223.0,222.0,228.0,237.0,31.858608,43.14909,1009.4822,32.0,20.0,9.0,390.09063796063634,34.5310172543728,51.438431657164934,86.53929925721323
2022-06-29 15:00:00,225.0,225.0,228.5,241.0,32.3940295,41.578205,1009.05663,32.5,20.5,8.5,354.0750378789693,41.71524439556332,71.8417912533873,104.84074207591867
2022-06-29 16:00:00,224.0,222.0,228.0,239.0,32.04611,40.891277,1008.71027,30.0,19.0,8.0,302.94940991528915,55.583274883845725,55.14315351929028,109.5083175833312
2022-06-29 17:00:00,224.0,220.0,227.0,236.0,32.381949,34.1667625,1008.47768,32.5,20.0,9.0,344.0780141482137,63.2815783790621,42.52246153766863,107.69774524041041
2022-06-29 18:00:00,223.0,224.0,227.0,240.0,31.59611,36.83184,1008.2615,31.0,19.0,8.0,414.46729981775843,54.919045867944455,67.71589875372845,124.47838627735601
2022-06-29 19:00:00,224.0,228.5,228.0,244.0,29.874719499999998,44.223808500000004,1008.7320500000001,34.0,20.5,9.0,451.6171581838055,-21.604488558365613,123.03409980080349,101.43097127117969
2022-06-29 20:00:00,225.0,233.0,229.0,248.0,28.89389,54.629097,1009.24023,40.0,24.0,10.0,516.59352689683,-40.823780903145945,145.65715889362556,104.85919382547857
2022-06-29 21:00:00,226.0,231.0,230.0,243.0,27.8032005,58.280626,1009.46745,49.0,30.0,12.5,486.80160527608695,-56.96841430983933,130.22181930094118,74.69443114162019
2022-06-29 22:00:00,226.0,230.0,231.0,240.0,27.737497,54.867596,1009.35266,41.0,25.0,11.0,497.62039477044266,-69.65200911425883,120.76952898251983,49.64765586616616
2022-06-29 23:00:00,226.0,227.0,230.5,238.0,27.6011095,51.1914595,1009.075735,34.5,21.5,9.0,376.387022699152,-50.90984759107438,101.74627630301148,50.84870668707467
2022-06-30 00:00:00,226.0,231.0,230.0,237.0,27.025833,53.40956,1009.0671,39.0,24.0,10.0,491.5342883794474,-89.82905972931948,121.0721332167933,37.580835796510755
