,Temp (C),Humidity (%),PM10 (ug/m3),PM2.5 (ug/m3),PM1 (ug/m3),NO2 (ppb),CO (μg/m3 10²)
2022-07-14 07:00:00,28.43,32.45,24.0,15.0,7.0,34.25,22.55
2022-07-14 08:00:00,28.86,31.38,23.0,15.0,7.0,34.25,23.08
2022-07-14 09:00:00,30.57,28.13,24.5,15.5,7.0,18.15,25.59
2022-07-14 10:00:00,30.26,29.37,26.0,16.5,7.5,23.63,22.05
2022-07-14 11:00:00,31.15,29.94,27.5,17.0,7.5,27.05,30.55
2022-07-14 12:00:00,31.21,29.02,23.5,15.0,6.0,21.58,26.66
2022-07-14 13:00:00,30.59,37.02,24.0,15.0,7.0,44.52,34.79
2022-07-14 14:00:00,31.32,31.73,22.5,14.0,6.0,29.11,25.4
2022-07-14 15:00:00,31.18,33.64,23.0,14.0,6.0,34.93,39.43
2022-07-14 16:00:00,31.3,33.36,21.0,13.5,6.0,36.64,37.03
2022-07-14 17:00:00,31.85,30.23,20.0,13.0,5.0,31.51,39.17
2022-07-14 18:00:00,31.07,30.03,20.5,12.5,5.5,39.73,54.88
2022-07-14 19:00:00,28.88,34.42,24.0,15.0,7.0,71.92,63.66
2022-07-14 20:00:00,27.97,35.64,24.0,15.0,7.0,68.49,60.16
2022-07-14 21:00:00,27.83,34.77,22.0,14.0,6.0,58.22,44.45
2022-07-14 22:00:00,27.71,36.17,24.0,15.0,6.0,65.07,46.5
2022-07-14 23:00:00,26.71,40.9,33.0,21.0,9.0,75.34,73.56
2022-07-15 00:00:00,25.46,45.32,33.0,21.0,9.0,65.07,64.68
2022-07-15 01:00:00,24.5,52.56,41.0,25.5,11.0,58.22,54.35
2022-07-15 02:00:00,24.25,52.75,43.5,27.0,12.0,54.79,56.7
2022-07-15 03:00:00,23.64,53.94,53.0,33.0,15.0,58.22,54.32
2022-07-15 04:00:00,23.48,54.02,47.0,30.0,13.0,65.07,75.79
2022-07-15 05:00:00,24.6,54.24,49.5,31.5,14.5,66.78,106.67
2022-07-15 06:00:00,25.16,68.85,85.0,52.0,22.0,65.07,68.94
2022-07-15 07:00:00,25.61,66.37,88.5,54.5,23.5,59.93,71.24
2022-07-15 08:00:00,27.49,58.72,73.0,46.0,20.0,51.37,55.24
2022-07-15 09:00:00,29.36,52.42,57.0,35.0,15.0,37.67,44.94
2022-07-15 10:00:00,30.2,46.95,34.0,21.0,9.0,25.34,29.5
2022-07-15 11:00:00,31.7,45.16,38.0,24.0,11.0,26.71,42.66
2022-07-15 12:00:00,32.31,37.95,33.5,21.0,9.5,11.3,24.92
2022-07-15 13:00:00,33.5,32.04,35.0,22.0,10.0,10.96,31.57
2022-07-15 14:00:00,33.17,34.21,38.0,24.0,11.0,27.4,34.47
2022-07-15 15:00:00,32.46,34.88,37.0,24.0,11.0,30.48,43.66
2022-07-15 16:00:00,32.19,36.68,35.0,22.0,10.0,36.3,51.75
2022-07-15 17:00:00,32.23,32.67,31.0,20.0,9.0,24.66,36.26
2022-07-15 18:00:00,31.48,30.91,28.0,18.0,8.0,29.45,46.37
2022-07-15 19:00:00,29.74,35.6,33.0,21.0,9.0,68.49,60.6
2022-07-15 20:00:00,28.93,36.6,36.0,23.0,10.0,61.64,51.33
2022-07-15 21:00:00,28.59,35.53,34.0,21.0,9.0,54.79,43.16
2022-07-15 22:00:00,28.58,35.55,34.0,22.0,10.0,54.79,39.89
2022-07-15 23:00:00,28.37,39.0,41.0,26.0,12.0,68.49,57.55
2022-07-16 00:00:00,27.01,42.72,43.0,27.0,12.0,68.49,62.25
2022-07-16 01:00:00,26.37,49.91,50.5,32.0,14.0,73.63,55.85
2022-07-16 02:00:00,25.5,50.31,51.0,32.0,14.0,65.07,55.16
2022-07-16 03:00:00,25.0,54.74,59.0,38.0,17.0,68.49,58.89
2022-07-16 04:00:00,24.63,58.37,64.5,40.5,18.0,66.78,66.9
2022-07-16 05:00:00,25.69,57.59,65.0,41.0,18.0,65.07,77.38
2022-07-16 06:00:00,25.11,71.56,91.0,56.0,24.0,61.64,58.59
2022-07-16 07:00:00,26.53,64.74,97.0,61.0,26.0,34.25,54.33
2022-07-16 08:00:00,28.18,56.63,95.0,59.0,26.0,47.95,48.42
2022-07-16 09:00:00,30.16,55.82,62.0,39.0,17.0,41.1,31.49
2022-07-16 10:00:00,32.4,47.11,50.0,32.0,14.0,23.97,35.94
2022-07-16 11:00:00,33.26,46.51,50.0,32.0,14.0,23.97,45.5
2022-07-16 12:00:00,34.18,40.95,46.0,29.0,13.0,20.55,41.68
2022-07-16 13:00:00,34.9,37.01,38.0,24.5,10.5,11.3,37.7
2022-07-16 14:00:00,35.28,30.54,28.0,18.0,8.0,13.33,23.66
2022-07-16 15:00:00,35.75,24.23,23.0,14.0,6.0,6.92,14.97
2022-07-16 16:00:00,34.76,28.85,24.0,15.0,7.0,20.55,37.65
2022-07-16 17:00:00,34.62,29.13,27.0,17.0,7.0,26.03,40.3
2022-07-16 18:00:00,34.32,26.69,25.0,16.0,7.0,18.49,40.42
2022-07-16 19:00:00,31.47,32.75,28.0,18.0,8.0,43.15,52.92
2022-07-16 20:00:00,31.33,30.41,26.0,16.0,7.0,32.88,40.9
2022-07-16 21:00:00,31.18,28.3,23.5,14.5,6.0,28.08,35.12
2022-07-16 22:00:00,30.54,29.0,23.0,14.0,6.0,33.9,40.41
2022-07-16 23:00:00,29.63,32.51,29.5,18.5,8.5,58.56,59.09
2022-07-17 00:00:00,28.9,35.87,36.5,22.5,10.0,61.64,66.62
2022-07-17 01:00:00,27.2,41.7,45.0,28.0,12.0,58.22,62.35
2022-07-17 02:00:00,26.83,42.75,46.0,29.0,13.0,65.07,56.57
2022-07-17 03:00:00,26.54,54.22,51.0,32.5,14.5,68.49,59.87
2022-07-17 04:00:00,25.98,59.27,57.0,36.0,16.0,68.49,64.21
2022-07-17 05:00:00,26.07,66.78,56.0,35.5,16.0,71.92,58.59
2022-07-17 06:00:00,27.91,62.11,59.0,37.0,17.0,54.79,53.69
2022-07-17 07:00:00,30.03,51.6,54.0,34.0,15.0,29.45,41.06
2022-07-17 08:00:00,30.8,47.99,53.0,34.0,15.0,28.77,33.77
2022-07-17 09:00:00,34.33,34.77,57.0,36.0,16.0,9.29,8.88
2022-07-17 10:00:00,36.07,30.48,55.0,35.0,16.0,14.2,13.8
2022-07-17 11:00:00,33.67,37.97,53.0,33.0,15.0,33.56,41.28
2022-07-17 12:00:00,33.92,37.4,51.0,32.0,14.0,31.51,43.28
2022-07-17 13:00:00,34.55,39.33,52.0,33.0,14.0,39.73,42.1
2022-07-17 14:00:00,34.49,37.1,50.0,32.0,14.0,34.93,42.35
2022-07-17 15:00:00,34.54,34.69,63.0,40.0,18.0,22.6,27.8
2022-07-17 16:00:00,33.74,38.05,75.0,47.0,21.0,36.3,45.93
2022-07-17 17:00:00,31.31,51.17,58.5,37.5,16.5,63.7,52.81
2022-07-17 18:00:00,31.4,52.31,60.0,38.0,17.0,58.22,53.09
2022-07-17 19:00:00,30.62,51.66,59.5,37.0,17.0,49.32,42.65
2022-07-17 20:00:00,30.24,54.33,64.0,40.0,18.0,66.78,66.59
2022-07-17 21:00:00,29.59,55.81,69.0,43.0,19.0,75.34,72.98
2022-07-17 22:00:00,29.19,57.3,70.0,44.0,20.0,68.49,70.18
2022-07-17 23:00:00,29.59,42.88,42.5,26.5,11.5,22.26,18.39
2022-07-18 00:00:00,29.63,40.09,38.0,24.0,10.0,27.4,18.96
2022-07-18 01:00:00,28.67,37.11,30.0,19.0,8.0,30.82,18.68
2022-07-18 02:00:00,28.4,37.22,30.0,18.0,8.0,37.67,24.7
2022-07-18 03:00:00,27.9,42.64,42.0,26.0,11.0,54.79,34.17
2022-07-18 04:00:00,27.97,49.85,50.0,31.0,14.0,61.64,39.07
2022-07-18 05:00:00,27.89,46.25,38.5,24.0,10.5,51.37,40.37
2022-07-18 06:00:00,27.81,33.38,19.0,12.0,5.0,32.53,24.07
2022-07-18 07:00:00,28.57,31.6,19.0,12.0,5.0,32.53,21.91
2022-07-18 08:00:00,30.43,30.21,21.5,13.0,5.5,17.12,18.38
2022-07-18 09:00:00,31.28,28.52,31.5,19.5,8.5,13.36,25.43
2022-07-18 10:00:00,30.81,30.33,33.0,21.0,9.0,26.03,24.77
2022-07-18 11:00:00,31.25,32.89,40.0,25.0,11.0,38.36,31.22
2022-07-18 12:00:00,31.0,36.43,42.0,26.0,11.0,45.89,40.64
2022-07-18 13:00:00,31.5,37.77,49.0,31.0,13.0,43.84,39.84
2022-07-18 14:00:00,31.0,39.02,47.0,30.0,13.0,46.58,37.76
2022-07-18 15:00:00,30.91,38.19,38.0,24.0,10.0,40.41,42.03
2022-07-18 16:00:00,30.61,39.71,39.5,25.0,10.5,44.52,37.33
2022-07-18 17:00:00,29.61,44.81,35.0,22.0,10.0,68.49,38.14
2022-07-18 18:00:00,28.51,51.63,33.0,21.0,9.0,71.92,42.08
2022-07-18 19:00:00,27.77,54.4,32.0,20.0,9.0,68.49,41.73
2022-07-18 20:00:00,27.33,53.15,38.5,24.0,10.0,65.07,41.25
2022-07-18 21:00:00,26.78,51.8,39.0,24.0,10.0,61.64,49.99
2022-07-18 22:00:00,27.04,55.99,42.0,26.0,11.0,65.07,49.25
2022-07-18 23:00:00,27.08,53.4,38.0,24.0,10.0,51.37,30.2
2022-07-19 00:00:00,26.23,52.69,30.0,19.0,8.0,47.95,26.29
2022-07-19 01:00:00,25.78,53.57,32.0,20.0,9.0,47.95,27.03
2022-07-19 02:00:00,25.52,58.47,30.5,19.0,8.0,54.79,28.59
2022-07-19 03:00:00,25.53,57.16,21.0,13.0,5.0,47.95,25.35
2022-07-19 04:00:00,25.5,65.83,34.0,21.0,9.0,61.64,32.11
2022-07-19 05:00:00,25.12,68.31,45.0,27.5,12.0,65.07,48.48
2022-07-19 06:00:00,25.42,62.3,34.5,21.5,9.0,47.95,37.52
2022-07-19 07:00:00,25.23,67.07,39.0,23.0,10.0,58.22,29.96
2022-07-19 08:00:00,26.8,57.1,32.0,19.5,8.5,42.81,33.02
2022-07-19 09:00:00,27.37,54.53,28.5,17.5,8.0,47.95,23.23
2022-07-19 10:00:00,28.18,49.15,29.5,18.0,8.0,41.1,27.98
2022-07-19 11:00:00,28.2,53.63,32.5,20.0,8.5,58.22,25.75
2022-07-19 12:00:00,28.34,55.5,30.0,19.0,8.0,54.79,30.61
2022-07-19 13:00:00,29.64,49.23,39.5,24.0,10.5,47.95,37.26
2022-07-19 14:00:00,29.14,52.48,42.0,26.0,11.0,58.22,30.12
2022-07-19 15:00:00,29.14,48.31,40.0,25.0,11.0,51.37,26.32
2022-07-19 16:00:00,29.35,44.31,41.0,25.0,11.0,44.52,22.68
2022-07-19 17:00:00,30.22,39.53,38.0,23.0,10.0,35.62,30.5
2022-07-19 18:00:00,28.74,40.79,32.5,20.0,9.0,51.37,32.13
2022-07-19 19:00:00,27.76,43.76,36.0,22.0,9.0,61.64,36.59
2022-07-19 20:00:00,27.55,45.23,44.0,27.0,12.0,61.64,39.1
2022-07-19 21:00:00,26.65,42.54,33.0,20.0,9.0,61.64,45.77
2022-07-19 22:00:00,25.9,44.82,35.0,22.0,9.0,61.64,49.85
2022-07-19 23:00:00,25.29,43.14,25.0,16.0,7.0,54.79,35.76
2022-07-20 00:00:00,25.04,43.49,23.5,14.5,6.5,56.51,37.6
2022-07-20 01:00:00,24.04,52.37,28.0,18.0,8.0,65.07,44.77
2022-07-20 02:00:00,23.79,57.76,38.0,23.0,10.0,65.07,42.51
2022-07-20 03:00:00,23.42,60.31,34.0,21.0,9.0,68.49,43.72
2022-07-20 04:00:00,23.42,54.73,34.5,21.5,9.5,65.07,56.25
2022-07-20 05:00:00,24.68,59.11,43.0,26.0,12.0,61.64,84.64
2022-07-20 06:00:00,25.31,54.36,44.0,27.5,12.0,46.23,57.2
2022-07-20 07:00:00,26.47,55.56,47.0,29.5,13.0,51.37,55.14
2022-07-20 08:00:00,27.7,54.35,31.5,19.5,8.5,49.66,36.06
2022-07-20 09:00:00,28.85,48.99,25.0,15.0,7.0,44.52,32.39
2022-07-20 10:00:00,29.44,45.23,28.5,18.0,8.0,35.96,27.45
2022-07-20 11:00:00,30.66,42.51,28.0,17.5,7.5,25.68,31.01
2022-07-20 12:00:00,31.86,37.02,28.5,18.0,8.0,20.21,28.06
2022-07-20 13:00:00,32.09,35.22,26.0,17.0,7.0,26.03,32.4
2022-07-20 14:00:00,31.56,39.52,26.0,16.0,7.0,38.36,37.77
2022-07-20 15:00:00,32.03,39.2,24.5,15.5,7.0,39.38,36.56
2022-07-20 16:00:00,31.37,39.51,23.0,14.0,6.0,39.38,38.25
2022-07-20 17:00:00,31.57,33.15,21.0,13.5,6.0,26.71,30.27
2022-07-20 18:00:00,30.95,32.96,20.0,13.0,5.0,31.51,37.76
2022-07-20 19:00:00,29.28,35.01,27.0,16.5,7.0,58.22,45.18
2022-07-20 20:00:00,28.03,38.22,27.5,17.0,7.5,71.92,60.72
2022-07-20 21:00:00,27.47,38.87,27.0,17.0,7.0,78.77,70.94
2022-07-20 22:00:00,27.37,40.22,30.0,19.0,8.0,75.34,83.9
2022-07-20 23:00:00,26.12,42.67,30.0,19.0,8.0,71.92,65.79
2022-07-21 00:00:00,25.51,45.38,32.5,20.0,9.0,68.49,60.86
2022-07-21 01:00:00,25.27,46.1,34.5,21.0,9.5,61.64,54.06
2022-07-21 02:00:00,24.69,46.98,30.5,18.5,8.0,58.22,42.66
2022-07-21 03:00:00,24.14,57.67,43.0,27.0,12.0,68.49,55.51
2022-07-21 04:00:00,24.03,64.66,51.5,32.0,14.0,68.49,81.85
2022-07-21 05:00:00,25.03,63.76,58.0,36.0,16.0,68.49,101.32
2022-07-21 06:00:00,26.78,52.54,55.0,34.0,14.0,51.37,61.41
2022-07-21 07:00:00,27.49,52.69,81.0,48.0,20.0,56.51,61.68
2022-07-21 08:00:00,28.24,55.55,63.0,38.0,16.0,49.66,50.61
2022-07-21 09:00:00,29.52,53.85,46.0,29.0,13.0,47.95,45.19
2022-07-21 10:00:00,30.92,49.94,41.0,26.0,11.0,38.36,40.45
2022-07-21 11:00:00,32.11,47.03,42.0,26.0,11.5,34.93,43.63
2022-07-21 12:00:00,33.46,43.2,42.0,27.0,12.0,28.08,43.86
2022-07-21 13:00:00,33.4,33.92,33.0,21.0,9.0,14.38,26.35
2022-07-21 14:00:00,33.49,33.13,26.5,16.0,7.0,21.23,36.23
2022-07-21 15:00:00,34.75,29.55,28.0,18.0,8.0,10.96,36.99
2022-07-21 16:00:00,35.8,23.62,26.5,16.5,7.0,4.45,30.13
2022-07-21 17:00:00,33.77,32.58,31.0,19.0,8.0,36.3,56.67
2022-07-21 18:00:00,33.08,30.2,31.5,19.5,8.5,32.88,55.34
2022-07-21 19:00:00,31.66,31.34,30.0,18.5,8.0,45.21,55.68
2022-07-21 20:00:00,30.99,32.38,32.5,20.0,8.5,50.34,63.43
2022-07-21 21:00:00,30.12,33.51,36.5,22.5,10.0,56.51,75.72
2022-07-21 22:00:00,29.54,33.37,28.5,18.0,8.0,59.93,55.36
2022-07-21 23:00:00,29.61,31.99,27.0,17.0,7.5,49.66,39.79
2022-07-22 00:00:00,28.68,35.19,30.0,19.0,8.0,61.64,50.5
2022-07-22 01:00:00,27.21,41.57,35.0,22.0,9.5,65.07,60.34
2022-07-22 02:00:00,27.3,39.77,38.0,24.0,10.0,54.79,45.85
2022-07-22 03:00:00,27.56,41.22,40.0,25.0,11.0,58.22,48.68
2022-07-22 04:00:00,26.59,44.15,46.5,29.5,12.5,71.92,68.71
2022-07-22 05:00:00,27.13,47.53,59.0,37.0,16.5,75.34,107.42
2022-07-22 06:00:00,28.46,54.69,54.5,34.0,15.0,65.07,78.32
2022-07-22 07:00:00,28.95,51.44,46.0,29.0,13.0,54.79,55.78
2022-07-22 08:00:00,30.2,45.93,58.0,36.0,16.0,34.25,50.4
2022-07-22 09:00:00,32.21,37.93,58.5,37.0,16.0,26.37,42.76
2022-07-22 10:00:00,33.05,38.35,53.0,33.0,14.0,30.82,34.51
2022-07-22 11:00:00,34.41,42.82,55.0,34.0,15.0,44.52,54.32
2022-07-22 12:00:00,34.75,35.15,46.0,29.0,13.0,16.44,40.88
2022-07-22 13:00:00,33.74,49.19,53.0,33.0,14.0,73.97,69.47
2022-07-22 14:00:00,35.18,38.67,44.0,27.0,12.0,23.97,33.11
2022-07-22 15:00:00,35.83,34.75,41.0,25.0,11.0,26.71,32.62
2022-07-22 16:00:00,35.05,37.32,41.0,26.0,12.0,32.88,51.61
2022-07-22 17:00:00,34.17,40.78,41.0,26.0,11.0,45.21,55.23
2022-07-22 18:00:00,33.18,43.09,43.0,27.0,12.0,48.63,59.08
2022-07-22 19:00:00,32.22,46.62,58.0,36.0,16.0,59.59,74.98
2022-07-22 20:00:00,31.29,46.76,60.0,37.0,16.0,63.01,87.94
2022-07-22 21:00:00,31.04,52.37,81.5,51.0,22.0,68.49,98.32
2022-07-22 22:00:00,30.52,57.06,74.0,46.0,20.0,58.22,67.61
2022-07-22 23:00:00,28.35,69.82,87.0,54.0,23.0,78.77,58.55
2022-07-23 00:00:00,28.01,67.95,81.5,50.5,22.0,68.49,68.93
2022-07-23 01:00:00,28.12,63.69,69.0,42.5,19.0,49.66,47.51
2022-07-23 02:00:00,27.27,65.73,77.0,47.5,20.0,54.79,50.83
2022-07-23 03:00:00,26.76,71.41,90.0,55.0,23.0,65.07,61.16
2022-07-23 04:00:00,26.83,75.92,99.0,61.0,26.0,58.22,49.16
2022-07-23 05:00:00,26.28,83.68,83.0,52.0,23.0,61.64,45.94
2022-07-23 06:00:00,26.57,84.18,97.0,60.0,25.0,58.22,42.86
2022-07-23 07:00:00,27.95,75.83,90.0,55.0,24.0,47.95,37.5
2022-07-23 08:00:00,29.29,66.08,74.0,47.0,21.0,37.67,25.17
2022-07-23 09:00:00,31.15,50.08,58.0,36.5,16.5,15.75,25.31
2022-07-23 10:00:00,32.03,41.07,48.5,30.0,13.0,9.25,22.91
2022-07-23 11:00:00,32.41,41.05,48.0,30.0,13.0,20.89,26.52
2022-07-23 12:00:00,32.78,40.12,55.0,35.0,16.0,19.18,26.24
2022-07-23 13:00:00,34.76,36.31,55.0,34.5,15.0,22.95,27.95
2022-07-23 14:00:00,34.84,35.03,55.0,35.0,15.0,23.97,38.8
2022-07-23 15:00:00,34.43,37.77,54.0,34.0,15.0,37.67,42.81
2022-07-23 16:00:00,35.08,37.11,53.0,33.0,15.0,36.3,35.22
2022-07-23 17:00:00,34.51,41.61,56.0,36.0,16.0,54.45,49.55
2022-07-23 18:00:00,32.79,51.09,62.0,39.0,17.0,65.75,55.72
2022-07-23 19:00:00,31.69,60.69,67.5,42.5,19.0,71.58,61.81
2022-07-23 20:00:00,30.36,53.95,71.0,44.0,19.0,65.07,102.11
2022-07-23 21:00:00,29.49,57.31,80.0,51.0,22.0,75.34,95.94
2022-07-23 22:00:00,29.49,49.29,70.0,43.0,19.0,51.37,60.45
2022-07-23 23:00:00,29.18,43.52,66.0,41.0,17.0,58.22,61.63
2022-07-24 00:00:00,28.82,49.71,69.0,43.0,19.0,65.07,75.17
2022-07-24 01:00:00,27.52,50.03,65.0,40.0,17.0,58.22,60.54
2022-07-24 02:00:00,27.13,55.8,70.0,43.0,19.0,58.22,62.12
2022-07-24 03:00:00,26.75,53.81,72.0,45.0,19.0,54.79,51.27
2022-07-24 04:00:00,26.65,53.8,75.0,47.0,20.0,65.07,53.21
2022-07-24 05:00:00,26.99,70.49,81.0,49.0,21.0,61.64,55.18
2022-07-24 06:00:00,27.38,69.62,88.0,53.5,22.0,47.95,48.5
2022-07-24 07:00:00,28.14,68.78,95.0,58.0,24.0,41.1,46.65
2022-07-24 08:00:00,29.13,66.63,98.5,60.0,25.5,46.23,41.79
2022-07-24 09:00:00,31.17,54.45,104.0,64.0,28.0,27.4,33.6
2022-07-24 10:00:00,32.91,45.35,82.0,51.0,22.0,17.81,33.62
2022-07-24 11:00:00,34.32,40.43,65.0,41.0,18.0,12.33,28.0
2022-07-24 12:00:00,34.18,46.56,67.0,41.0,17.0,35.62,40.02
2022-07-24 13:00:00,34.38,46.83,64.0,39.0,17.0,34.93,37.57
2022-07-24 14:00:00,34.65,47.09,63.0,39.0,17.0,40.41,38.35
2022-07-24 15:00:00,33.52,53.73,63.0,39.0,17.0,53.08,41.64
2022-07-24 16:00:00,33.83,44.64,60.0,38.0,16.0,28.77,35.66
2022-07-24 17:00:00,33.97,38.71,60.0,38.0,17.0,16.44,34.34
2022-07-24 18:00:00,33.44,38.82,60.5,38.0,16.0,33.56,45.6
2022-07-24 19:00:00,32.67,43.16,66.5,41.0,18.0,47.26,55.54
2022-07-24 20:00:00,31.25,54.88,70.0,43.5,18.5,65.41,56.33
2022-07-24 21:00:00,31.22,47.86,72.0,44.0,19.0,34.25,40.66
2022-07-24 22:00:00,32.16,37.93,72.0,43.5,18.5,22.26,24.94
2022-07-24 23:00:00,30.32,43.01,75.0,45.5,18.5,46.23,37.26
2022-07-25 00:00:00,28.2,56.46,71.0,43.0,17.0,75.34,42.26
2022-07-25 01:00:00,28.47,54.69,76.5,47.0,19.5,63.36,39.81
2022-07-25 02:00:00,28.61,50.25,67.0,40.0,17.0,51.37,33.3
2022-07-25 03:00:00,28.64,48.34,63.0,38.0,16.0,51.37,27.12
2022-07-25 04:00:00,28.8,44.01,48.0,29.0,12.0,47.95,26.67
2022-07-25 05:00:00,28.6,44.85,51.0,31.0,12.5,51.37,29.72
2022-07-25 06:00:00,29.98,43.41,56.0,34.0,14.0,54.79,35.76
2022-07-25 07:00:00,31.37,41.35,54.0,33.0,13.0,31.51,31.24
2022-07-25 08:00:00,33.19,36.96,54.0,33.0,13.0,23.29,29.84
2022-07-25 09:00:00,34.99,33.14,55.5,32.5,13.5,5.14,16.87
2022-07-25 10:00:00,36.0,30.27,57.0,34.0,14.0,16.15,20.05
2022-07-25 11:00:00,35.7,31.85,69.0,42.0,17.0,26.37,31.22
2022-07-25 12:00:00,33.92,41.51,60.0,36.0,15.0,57.19,45.21
2022-07-25 13:00:00,34.29,37.63,50.5,31.0,13.0,39.38,37.69
2022-07-25 14:00:00,35.02,37.49,56.0,34.0,14.0,36.99,38.38
2022-07-25 15:00:00,34.74,38.34,62.5,38.5,16.0,40.75,41.5
2022-07-25 16:00:00,34.0,41.25,62.0,38.0,15.0,47.26,42.63
2022-07-25 17:00:00,33.24,44.72,59.0,35.5,15.0,52.4,45.23
2022-07-25 18:00:00,31.23,51.58,61.0,37.0,15.0,64.38,48.72
2022-07-25 19:00:00,29.69,57.16,60.5,36.0,14.5,72.6,44.63
2022-07-25 20:00:00,28.99,59.78,64.0,38.0,16.0,75.34,44.38
2022-07-25 21:00:00,28.26,58.74,60.0,36.0,15.0,63.36,37.05
2022-07-25 22:00:00,28.62,55.36,63.0,38.0,15.0,61.64,37.48
2022-07-25 23:00:00,28.07,57.48,65.0,39.5,16.0,65.07,50.37
2022-07-26 00:00:00,27.63,60.95,67.0,40.0,16.0,65.07,48.3
2022-07-26 01:00:00,27.48,60.79,65.0,39.5,16.0,58.22,40.3
2022-07-26 02:00:00,27.1,77.65,89.0,53.0,21.0,65.07,41.14
2022-07-26 03:00:00,26.97,76.7,86.5,51.5,21.0,58.22,45.35
2022-07-26 04:00:00,26.26,78.23,88.0,52.0,21.0,54.79,54.15
2022-07-26 05:00:00,26.93,80.32,93.5,55.0,22.0,53.08,53.07
2022-07-26 06:00:00,27.38,71.53,84.0,50.0,20.0,47.95,40.58
2022-07-26 07:00:00,27.66,74.4,98.5,58.0,23.0,54.79,43.41
2022-07-26 08:00:00,28.77,66.69,97.0,57.0,23.0,47.95,30.48
2022-07-26 09:00:00,31.06,46.48,69.0,42.5,17.0,19.18,19.65
2022-07-26 10:00:00,31.39,50.96,72.0,43.0,18.0,41.78,38.31
2022-07-26 11:00:00,31.56,58.46,73.0,44.0,18.0,54.45,43.4
2022-07-26 12:00:00,31.53,59.16,69.0,41.0,17.0,54.11,36.19
2022-07-26 13:00:00,31.4,60.73,64.0,39.0,16.0,55.48,38.4
2022-07-26 14:00:00,31.39,64.27,53.0,33.0,14.0,60.27,37.79
2022-07-26 15:00:00,31.98,58.56,58.0,36.0,15.0,45.21,30.69
2022-07-26 16:00:00,31.26,54.74,61.0,37.0,15.0,41.1,31.72
2022-07-26 17:00:00,30.64,55.23,48.0,29.0,12.0,45.55,32.56
2022-07-26 18:00:00,29.51,64.15,45.0,27.0,11.0,68.49,39.32
2022-07-26 19:00:00,29.57,58.28,53.0,33.0,14.0,61.64,41.81
2022-07-26 20:00:00,28.47,63.23,60.0,37.0,15.0,71.92,55.18
2022-07-26 21:00:00,28.58,63.03,64.0,39.5,16.5,68.49,69.28
2022-07-26 22:00:00,27.99,62.36,67.0,41.0,17.0,75.34,75.77
2022-07-26 23:00:00,27.67,63.29,64.0,39.0,16.0,61.64,41.01
2022-07-27 00:00:00,27.71,58.78,70.0,42.0,17.0,47.95,33.35
2022-07-27 01:00:00,27.94,59.11,73.5,44.0,18.5,51.37,37.97
2022-07-27 02:00:00,27.11,67.49,82.0,49.0,20.0,44.52,48.32
2022-07-27 03:00:00,25.79,65.88,72.5,44.0,18.5,59.93,50.77
2022-07-27 04:00:00,25.7,58.15,63.0,38.0,16.0,54.79,66.32
2022-07-27 05:00:00,27.03,52.55,68.5,42.0,18.0,59.93,90.69
2022-07-27 06:00:00,28.53,61.04,74.0,45.0,18.0,68.49,73.46
2022-07-27 07:00:00,28.48,71.43,92.0,55.0,22.0,59.93,63.83
2022-07-27 08:00:00,29.62,65.84,97.0,58.0,23.0,58.22,67.63
2022-07-27 09:00:00,31.43,57.9,81.5,49.0,20.0,39.38,45.26
2022-07-27 10:00:00,32.24,53.37,75.0,46.0,19.0,34.93,37.87
2022-07-27 11:00:00,32.96,45.82,69.5,42.5,17.5,18.84,32.16
2022-07-27 12:00:00,34.76,36.97,73.0,45.0,18.0,11.64,42.77
2022-07-27 13:00:00,34.43,37.31,74.0,45.0,18.0,23.97,42.24
2022-07-27 14:00:00,34.39,38.69,60.0,36.0,15.0,32.88,42.2
2022-07-27 15:00:00,34.66,34.22,62.5,38.0,16.0,24.66,41.15
2022-07-27 16:00:00,33.85,40.13,63.0,39.0,16.0,45.21,53.18
2022-07-27 17:00:00,33.9,37.91,67.0,41.0,17.0,38.36,50.21
2022-07-27 18:00:00,32.78,40.5,59.0,35.0,14.0,45.21,55.62
2022-07-27 19:00:00,32.06,40.63,54.0,32.5,13.0,43.84,51.77
2022-07-27 20:00:00,32.01,42.12,53.0,32.0,13.0,59.59,65.68
2022-07-27 21:00:00,30.54,54.68,39.0,23.5,9.5,68.49,54.56
2022-07-27 22:00:00,29.96,51.24,60.0,37.0,15.0,71.92,91.04
2022-07-27 23:00:00,29.36,52.16,66.5,40.0,16.0,73.63,73.52
2022-07-28 00:00:00,29.88,51.5,71.0,42.0,17.0,61.64,60.81
2022-07-28 01:00:00,29.51,49.98,59.5,36.0,14.5,46.23,35.4
2022-07-28 02:00:00,29.16,50.76,56.0,33.0,14.0,54.79,35.08
2022-07-28 03:00:00,29.13,48.75,47.5,28.5,12.0,51.37,34.26
2022-07-28 04:00:00,29.1,49.11,63.0,38.0,15.0,54.79,38.48
2022-07-28 05:00:00,30.09,47.79,71.5,42.5,17.5,50.34,43.72
2022-07-28 06:00:00,30.67,45.12,66.0,40.0,16.0,41.1,45.25
2022-07-28 07:00:00,31.93,42.81,65.5,39.5,16.5,36.64,43.63
2022-07-28 08:00:00,34.01,37.33,54.0,33.0,13.0,23.29,36.62
2022-07-28 09:00:00,32.96,46.81,99.0,62.0,27.0,58.9,48.98
