,no2_aemv,no2_wemv,ox_aemv,ox_wemv,temperature,humidity,pressure,pm_10,pm_2_5,pm_1_0,co,o3_ppb,no2_ppb,no2pluso3_ppb,co_μg/m3
2022-06-13 05:00:00,228.0,229.0,231.0,234.5,24.696113500000003,56.490587,1008.15255,22.5,13.5,5.0,302.0,-38.343281659294895,54.79452054794521,16.451238888650316,344.37342689534137
2022-06-13 06:00:00,228.0,227.0,231.0,234.0,25.93472,53.030544,1008.1155,17.0,10.0,4.0,199.0,-32.15313264911753,47.945205479452056,14.776484733971735,226.38112611748804
2022-06-13 07:00:00,227.5,225.5,230.0,232.0,27.1591635,50.8090285,1008.19678,18.5,11.5,4.5,188.5,-29.083823592562382,44.52054794520548,16.756130029630263,213.27965438010472
2022-06-13 08:00:00,228.0,225.0,231.0,232.0,28.003614,46.333633,1008.3972,19.0,12.0,4.0,208.0,-28.20887190277838,41.09589041095891,13.621333791385755,235.00156514973705
2022-06-13 09:00:00,227.0,223.0,230.0,231.0,29.093747999999998,41.5875645,1008.208715,18.5,11.5,5.0,174.5,-17.368059432301294,37.67123287671233,17.374500794434656,196.49885741151837
2022-06-13 10:00:00,227.0,221.0,229.0,231.0,30.962782,37.044704,1007.9831,27.0,16.0,7.0,171.0,8.513333619616093,19.863013698630137,29.7333276076781,190.94614080770316
2022-06-13 11:00:00,223.0,223.5,226.5,239.0,29.8090295,40.305256,1007.74,31.0,19.0,8.0,234.5,3.976467557006046,53.08219178082192,53.51054236269162,262.96834687660964
2022-06-13 12:00:00,224.0,229.0,227.0,246.0,29.979448,45.582954,1007.04614,31.0,19.0,8.0,284.0,2.168591918237637,68.4931506849315,66.41044359513891,317.92881385431247
2022-06-13 13:00:00,226.5,224.5,230.0,242.0,31.848608,40.1778575,1006.4601849999999,31.0,19.5,8.0,201.5,18.34714647657491,37.32876712328767,51.668312792545194,223.99369711663854
2022-06-13 14:00:00,226.0,226.0,229.0,243.0,32.015278,37.74856,1005.91656,32.0,20.0,8.0,150.0,28.138016919311198,39.726027397260275,67.70301026323699,166.24975718454482
2022-06-13 15:00:00,224.0,226.5,228.5,244.0,31.515279,38.773858,1005.8914500000001,32.5,20.5,9.0,277.5,23.172800274831445,44.178082191780824,68.2483789238631,308.6270344632981
2022-06-13 16:00:00,217.0,228.0,217.0,241.0,24.080276,68.265656,1006.70386,52.0,31.0,13.0,358.0,-2.8878773564650095,109.58904109589042,92.77708592777086,408.86233025595635
2022-06-13 17:00:00,228.5,245.5,232.0,253.5,25.3468065,83.80188000000001,1006.522465,65.5,40.0,17.0,560.0,-53.77678533087132,109.58904109589042,47.21518443766908,639.8471925181179
2022-06-13 18:00:00,228.0,240.0,233.0,245.0,25.816397,82.782875,1006.8146,68.0,41.0,17.0,846.0,-76.27002190063126,92.46575342465754,19.62038905827285,959.7201455395879
2022-06-13 19:00:00,229.0,238.0,234.0,240.0,25.561394,79.54386,1007.11414,67.0,41.0,17.0,880.0,-75.98445484605145,78.76712328767124,2.7826684416197907,1000.5410834012534
2022-06-13 20:00:00,230.0,226.0,234.0,230.0,26.60889,55.122288,1007.71094,45.0,28.0,12.0,544.0,-49.65646068621979,37.67123287671233,-7.909992699789591,616.2186963790315
2022-06-13 21:00:00,227.5,229.0,231.5,232.0,26.674861999999997,53.518894,1007.80345,50.5,30.5,13.0,595.5,-50.41224717653627,53.08219178082192,4.01940997122858,674.5035425646865
2022-06-13 22:00:00,228.0,230.0,232.0,234.0,25.086107,60.567547,1007.8824,48.0,30.0,13.0,498.0,-51.691931120367585,61.64383561643836,9.876755271181345,567.0275253753938
2022-06-13 23:00:00,227.0,228.0,231.0,233.5,24.9684745,59.186822,1008.06645,49.0,30.0,12.5,411.5,-38.98419719156611,53.08219178082192,13.423798685962122,468.87932851956845
2022-06-14 00:00:00,228.0,231.0,231.0,234.0,23.984724,66.64887,1008.13586,51.0,32.0,13.0,441.0,-51.24747713316444,61.64383561643836,10.396358483273922,504.1973748188735
2022-06-14 01:00:00,228.0,229.5,232.0,233.5,24.2766675,63.894302499999995,1008.18985,54.0,33.0,14.0,363.0,-48.15240262807575,56.50684931506849,7.879933009833813,414.80671831437917
2022-06-14 02:00:00,227.0,230.0,231.0,233.0,23.622498,72.94572,1008.21875,60.0,37.0,15.0,379.0,-51.24747713316444,61.64383561643836,8.721604328595355,434.1336993885569
2022-06-14 03:00:00,228.0,231.5,232.0,233.0,23.6829205,71.692732,1008.5568,65.0,39.5,17.0,477.0,-62.84622321466914,63.35616438356165,0.47236655644779546,545.5037525779895
2022-06-14 04:00:00,229.0,232.0,233.0,233.0,23.341389,71.89057,1008.8269,71.0,43.0,18.0,657.0,-65.0405805814403,61.64383561643836,-3.396744965001936,753.9332383469945
2022-06-14 05:00:00,230.0,233.0,234.0,234.0,24.167776000000003,71.82265000000001,1009.068055,77.0,47.0,20.0,767.5,-64.57036114570361,61.64383561643836,-2.9308197706875063,878.3491104870474
2022-06-14 06:00:00,230.0,230.0,234.0,233.0,25.352222,66.40259,1009.43665,68.0,42.0,17.0,653.0,-55.715635333018426,54.79452054794521,-4.345772319319792,744.0970892200221
2022-06-14 07:00:00,230.0,227.0,234.0,230.5,28.078610500000003,54.5033645,1009.616215,71.5,44.0,18.5,740.0,-49.368746510928844,41.09589041095891,-9.840254219092195,836.0957486991254
2022-06-14 08:00:00,227.0,222.0,232.0,229.0,30.081108,44.587753,1009.7588,61.0,37.0,16.0,480.0,-20.06484304547602,32.87671232876713,9.387211749044528,540.4203614137506
2022-06-14 09:00:00,228.0,222.5,231.0,235.5,30.961526,39.248656499999996,1009.7072000000001,54.0,33.0,14.0,361.0,5.459054408038818,27.739726027397264,34.17357323828746,404.5086171854741
2022-06-14 10:00:00,225.0,223.0,229.0,238.0,31.256111,36.926132,1009.4205,57.0,35.0,15.0,533.0,10.510155880963625,32.19178082191781,44.668699274273195,594.6405733960244
2022-06-14 11:00:00,225.5,226.0,228.5,242.5,31.6190275,37.3474815,1009.0044,49.5,30.5,13.0,480.5,27.569029930862705,40.41095890410959,64.02284536436638,535.4587162060812
2022-06-14 12:00:00,224.0,228.0,229.0,243.0,30.11361,43.193874,1008.9537,39.0,24.0,10.0,482.0,-8.577747240949899,60.95890410958905,52.38115686863915,537.3675852038098
2022-06-14 13:00:00,226.0,239.0,231.0,253.0,26.3080595,68.265445,1008.71835,51.0,31.0,13.0,612.0,-36.22407351741315,89.04109589041096,52.5808390947739,693.7865375954368
