,co_μg/m3 (Kastom),NO2_ppb (Kastom)
2022-06-18 11:00:00,398.0305252712079,73.63013698630138
2022-06-18 12:00:00,454.114373922398,75.34246575342466
2022-06-18 13:00:00,364.437877535265,58.21917808219178
2022-06-18 14:00:00,482.99115877176735,61.64383561643836
2022-06-18 15:00:00,486.5290472496354,58.21917808219179
2022-06-18 16:00:00,332.7969005391039,47.945205479452056
2022-06-18 17:00:00,265.2570913545632,51.36986301369864
2022-06-18 18:00:00,244.9613404956122,51.36986301369864
2022-06-18 19:00:00,399.7903986463432,71.91780821917808
2022-06-18 20:00:00,487.8984962924894,68.4931506849315
2022-06-18 21:00:00,338.06156301944424,63.35616438356165
2022-06-18 22:00:00,461.5921768159886,65.06849315068493
2022-06-18 23:00:00,421.5220439959477,63.35616438356165
2022-06-19 00:00:00,358.93105857786827,58.21917808219178
2022-06-19 01:00:00,319.84107225123824,65.06849315068493
2022-06-19 02:00:00,380.44224554969935,61.64383561643836
2022-06-19 03:00:00,340.9316969495278,59.93150684931507
2022-06-19 04:00:00,405.394277740726,65.06849315068493
2022-06-19 05:00:00,502.5454723681013,59.93150684931507
2022-06-19 06:00:00,369.4349950821208,58.21917808219178
2022-06-19 07:00:00,316.0108171257689,49.65753424657535
2022-06-19 08:00:00,294.22457648218347,27.39726027397261
2022-06-19 09:00:00,82.9122051933528,-3.424657534246576
2022-06-19 10:00:00,135.94965144227547,13.698630136986305
2022-06-19 11:00:00,205.63626845016228,23.972602739726028
2022-06-19 12:00:00,232.68031870959493,30.82191780821918
2022-06-19 13:00:00,321.8989653479037,49.65753424657535
2022-06-19 14:00:00,376.9401037010234,71.91780821917808
2022-06-19 15:00:00,336.6099370350779,61.64383561643836
2022-06-19 16:00:00,323.01762981243223,68.4931506849315
2022-06-19 17:00:00,337.13397713597715,59.93150684931507
2022-06-19 18:00:00,324.3950498174747,54.79452054794521
2022-06-19 19:00:00,432.53864754737606,71.91780821917808
2022-06-19 20:00:00,501.9290301373665,75.34246575342466
2022-06-19 21:00:00,451.521445410114,68.4931506849315
2022-06-19 22:00:00,418.379203754764,68.4931506849315
2022-06-19 23:00:00,449.9241922320121,65.06849315068493
2022-06-20 00:00:00,467.0111460419336,68.4931506849315
2022-06-20 01:00:00,343.1916839917574,58.21917808219178
2022-06-20 02:00:00,427.3603987834619,68.4931506849315
2022-06-20 03:00:00,386.5565578595092,63.35616438356165
2022-06-20 04:00:00,581.4311289160248,71.91780821917808
2022-06-20 05:00:00,1026.5831109460855,63.35616438356165
2022-06-20 06:00:00,659.0758119168428,61.64383561643836
2022-06-20 07:00:00,540.0692472038182,54.79452054794521
2022-06-20 08:00:00,473.3747610997792,44.52054794520548
2022-06-20 09:00:00,250.6645126753888,29.10958904109589
2022-06-20 10:00:00,318.15373036949984,37.67123287671233
2022-06-20 11:00:00,360.1634763632013,44.52054794520548
2022-06-20 12:00:00,440.7804576976233,46.23287671232877
2022-06-20 13:00:00,300.5442230559859,51.36986301369864
2022-06-20 14:00:00,391.0560756471224,65.06849315068493
2022-06-20 15:00:00,429.7367965629094,54.79452054794521
2022-06-20 16:00:00,434.56964623734285,54.79452054794521
2022-06-20 17:00:00,464.622850900787,54.79452054794521
2022-06-20 18:00:00,549.367476675078,71.91780821917808
2022-06-20 19:00:00,570.8444676279198,75.34246575342466
2022-06-20 20:00:00,622.3901243777763,71.91780821917808
2022-06-20 21:00:00,460.4960836666572,61.64383561643836
2022-06-20 22:00:00,496.3553562985186,61.64383561643836
2022-06-20 23:00:00,615.0215929294718,61.64383561643836
2022-06-21 00:00:00,472.4114404817557,61.64383561643836
2022-06-21 01:00:00,395.93151999809055,58.21917808219178
2022-06-21 02:00:00,376.8996846375933,61.64383561643836
2022-06-21 03:00:00,457.5852693931479,68.4931506849315
2022-06-21 04:00:00,609.9729736767449,75.34246575342466
2022-06-21 05:00:00,915.0155180662756,58.21917808219178
2022-06-21 06:00:00,553.2374756167162,61.64383561643836
2022-06-21 07:00:00,483.8974952490707,56.50684931506849
2022-06-21 08:00:00,464.2190453286072,41.09589041095891
2022-06-21 09:00:00,368.0642477453444,37.67123287671233
2022-06-21 10:00:00,326.80608360182856,36.3013698630137
2022-06-21 11:00:00,363.2118629870374,33.21917808219178
2022-06-21 12:00:00,367.5052130807964,23.972602739726028
2022-06-21 13:00:00,470.267627741041,39.72602739726028
2022-06-21 14:00:00,242.14289378789525,-8.219178082191782
2022-06-21 15:00:00,334.63026220850134,-5.821917808219178
2022-06-21 16:00:00,638.3993249103438,67.8082191780822
2022-06-21 17:00:00,615.7144412654031,58.56164383561644
2022-06-21 18:00:00,723.7221307234735,59.58904109589041
2022-06-21 19:00:00,738.7932603702425,64.38356164383562
2022-06-21 20:00:00,675.6990368317505,68.4931506849315
2022-06-21 21:00:00,944.747603698931,85.6164383561644
2022-06-21 22:00:00,863.5617191853867,78.76712328767124
2022-06-21 23:00:00,718.7019011726157,70.20547945205479
2022-06-22 00:00:00,638.4851535746185,65.06849315068493
2022-06-22 01:00:00,620.7842252687236,54.79452054794521
2022-06-22 02:00:00,565.4328160251711,58.21917808219178
2022-06-22 03:00:00,570.8027443458989,59.93150684931507
2022-06-22 04:00:00,677.9598172520462,58.21917808219178
2022-06-22 05:00:00,785.7284241637584,47.945205479452056
2022-06-22 06:00:00,677.5793842743053,51.36986301369864
2022-06-22 07:00:00,625.2901464112206,44.52054794520548
2022-06-22 08:00:00,509.0758436909372,32.19178082191781
2022-06-22 09:00:00,492.3809344670064,29.45205479452055
2022-06-22 10:00:00,477.253618478872,19.17808219178082
2022-06-22 11:00:00,448.0311705172881,11.643835616438356
2022-06-22 12:00:00,488.8912398742319,22.6027397260274
2022-06-22 13:00:00,537.529966893059,37.32876712328768
2022-06-22 14:00:00,500.06781050042616,17.808219178082194
2022-06-22 15:00:00,535.6971729073844,28.424657534246577
2022-06-22 16:00:00,790.1208483568535,34.93150684931507
2022-06-22 17:00:00,714.6587681996054,60.95890410958904
2022-06-22 18:00:00,616.7720106225142,73.28767123287672
2022-06-22 19:00:00,946.5635168821144,81.84931506849315
2022-06-22 20:00:00,730.2091924310455,71.91780821917808
2022-06-22 21:00:00,954.1812140982886,73.63013698630138
2022-06-22 22:00:00,900.8032483140266,65.06849315068493
2022-06-22 23:00:00,382.9269411998384,26.027397260273972
2022-06-23 00:00:00,376.28673006196055,41.09589041095891
2022-06-23 01:00:00,436.0824493663324,47.945205479452056
2022-06-23 02:00:00,339.28127580113403,37.67123287671233
2022-06-23 03:00:00,310.158808305884,39.38356164383562
2022-06-23 04:00:00,676.8304217016544,82.19178082191782
2022-06-23 05:00:00,612.7959747061311,66.78082191780823
2022-06-23 06:00:00,514.6844336458532,58.21917808219178
2022-06-23 07:00:00,607.1199026489078,58.21917808219178
2022-06-23 08:00:00,512.4425934039566,34.24657534246575
2022-06-23 09:00:00,456.9035891005759,32.19178082191781
2022-06-23 10:00:00,451.6566201617421,31.506849315068493
2022-06-23 11:00:00,370.0278808302082,23.63013698630137
2022-06-23 12:00:00,564.8246377379296,36.3013698630137
2022-06-23 13:00:00,550.8870817054102,32.534246575342465
2022-06-23 14:00:00,500.17446623461655,43.15068493150685
2022-06-23 15:00:00,552.3461944742718,43.15068493150685
2022-06-23 16:00:00,548.7266970743431,71.91780821917808
2022-06-23 17:00:00,615.37841593273,85.6164383561644
2022-06-23 18:00:00,529.2434814748985,61.64383561643836
2022-06-23 19:00:00,424.6376602404644,58.21917808219178
2022-06-23 20:00:00,496.9555987809196,68.4931506849315
2022-06-23 21:00:00,639.5516055228427,70.20547945205479
2022-06-23 22:00:00,497.6885794007285,61.64383561643836
2022-06-23 23:00:00,273.23143477067447,44.52054794520548
2022-06-24 00:00:00,305.3704017903241,47.945205479452056
2022-06-24 01:00:00,310.0064289466877,49.65753424657535
2022-06-24 02:00:00,251.5368743388579,41.09589041095891
2022-06-24 03:00:00,291.29656544239134,51.36986301369864
2022-06-24 04:00:00,341.7113897540946,54.79452054794521
2022-06-24 05:00:00,459.76355186514047,63.35616438356165
2022-06-24 06:00:00,433.6510342345332,56.50684931506849
2022-06-24 07:00:00,360.6600243601258,58.21917808219178
2022-06-24 08:00:00,363.96284001713934,66.78082191780823
2022-06-24 09:00:00,379.4946108930748,47.945205479452056
2022-06-24 10:00:00,267.7805762920672,30.82191780821918
2022-06-24 11:00:00,165.54796919488092,16.095890410958905
2022-06-24 12:00:00,350.3818335635193,58.21917808219178
2022-06-24 13:00:00,411.2918097285014,66.78082191780823
2022-06-24 14:00:00,358.482589441856,61.64383561643836
2022-06-24 15:00:00,328.0338875582288,54.79452054794521
2022-06-24 16:00:00,317.3634102803989,61.64383561643836
2022-06-24 17:00:00,367.5163033424226,58.21917808219178
2022-06-24 18:00:00,368.6074701810975,61.64383561643836
2022-06-24 19:00:00,424.13761271068057,65.06849315068493
2022-06-24 20:00:00,372.4462304173279,68.4931506849315
2022-06-24 21:00:00,383.7055383328401,61.64383561643836
2022-06-24 22:00:00,807.6773872240288,71.91780821917808
2022-06-24 23:00:00,1420.969367345736,71.91780821917808
2022-06-25 00:00:00,608.6434741601447,61.64383561643836
2022-06-25 01:00:00,476.8112507801933,58.21917808219178
2022-06-25 02:00:00,488.299100630938,61.64383561643836
2022-06-25 03:00:00,514.9570765206237,65.06849315068493
2022-06-25 04:00:00,624.1476954660573,65.06849315068493
2022-06-25 05:00:00,633.4801550530254,54.79452054794521
2022-06-25 06:00:00,441.7814557508855,47.945205479452056
2022-06-25 07:00:00,356.9173653192138,42.8082191780822
2022-06-25 08:00:00,314.11593755403044,41.09589041095891
2022-06-25 09:00:00,278.69165717473027,29.10958904109589
2022-06-25 10:00:00,387.93277620088986,54.79452054794521
2022-06-25 11:00:00,350.816892353299,41.43835616438356
2022-06-25 12:00:00,408.1603013422285,60.95890410958905
2022-06-25 13:00:00,351.1593066180605,52.73972602739726
2022-06-25 14:00:00,378.9781440496928,59.58904109589041
2022-06-25 15:00:00,339.9087474058915,49.31506849315069
2022-06-25 16:00:00,356.932038256605,44.52054794520548
2022-06-25 17:00:00,360.34214660719647,38.6986301369863
2022-06-25 18:00:00,374.9632995507472,41.09589041095891
2022-06-25 19:00:00,432.1929654729325,59.93150684931507
2022-06-25 20:00:00,546.3278051840458,65.06849315068493
2022-06-25 21:00:00,450.3151719147076,58.21917808219178
2022-06-25 22:00:00,300.4387862041678,58.21917808219178
2022-06-25 23:00:00,258.036130503946,46.23287671232877
2022-06-26 00:00:00,236.778628742968,54.79452054794521
2022-06-26 01:00:00,262.9549275169626,58.21917808219178
2022-06-26 02:00:00,253.43010973817803,54.79452054794521
2022-06-26 03:00:00,317.02798561877364,58.21917808219178
2022-06-26 04:00:00,376.9718195525398,61.64383561643836
2022-06-26 05:00:00,398.03012089427534,53.08219178082192
2022-06-26 06:00:00,264.82389039767736,51.36986301369864
2022-06-26 07:00:00,195.3688507112679,29.10958904109589
2022-06-26 08:00:00,199.49290136938404,10.273972602739727
2022-06-26 09:00:00,150.5905283163095,14.726027397260276
2022-06-26 10:00:00,331.9396954944201,45.89041095890411
2022-06-26 11:00:00,227.6978981864956,26.369863013698637
2022-06-26 12:00:00,185.61370513537736,10.958904109589042
2022-06-26 13:00:00,292.2704472814921,31.84931506849315
2022-06-26 14:00:00,376.4405070409364,60.95890410958905
2022-06-26 15:00:00,342.2647083353769,48.63013698630137
2022-06-26 16:00:00,372.14091013835264,56.16438356164383
2022-06-26 17:00:00,367.4234013450392,71.91780821917808
2022-06-26 18:00:00,410.1297484266571,75.34246575342466
2022-06-26 19:00:00,388.8146565990991,75.34246575342466
2022-06-26 20:00:00,375.9513436477827,68.4931506849315
2022-06-26 21:00:00,336.41463345284865,51.36986301369864
2022-06-26 22:00:00,253.24397920985624,47.945205479452056
2022-06-26 23:00:00,290.928744900437,54.79452054794521
2022-06-27 00:00:00,371.9864632065721,61.64383561643836
2022-06-27 01:00:00,365.49414540951216,59.93150684931507
2022-06-27 02:00:00,251.2735011572224,54.79452054794521
2022-06-27 03:00:00,244.8655312160316,58.21917808219178
2022-06-27 04:00:00,288.093036265198,58.21917808219178
2022-06-27 05:00:00,359.4295589378248,49.65753424657535
2022-06-27 06:00:00,402.9350219597885,54.79452054794521
2022-06-27 07:00:00,345.5726247373598,61.64383561643836
2022-06-27 08:00:00,400.9370608011336,61.64383561643836
2022-06-27 09:00:00,351.7544265725601,49.65753424657535
2022-06-27 10:00:00,322.60528074919347,34.24657534246575
2022-06-27 11:00:00,307.178858464922,39.04109589041096
2022-06-27 12:00:00,371.6778001041925,27.39726027397261
2022-06-27 13:00:00,300.285188576908,39.38356164383562
2022-06-27 14:00:00,319.9904340003785,35.61643835616439
2022-06-27 15:00:00,365.55001026915374,39.72602739726028
2022-06-27 16:00:00,389.7802757439562,46.57534246575343
2022-06-27 17:00:00,527.9043812044766,61.3013698630137
2022-06-27 18:00:00,531.2760353307007,75.34246575342466
2022-06-27 19:00:00,485.2089783555689,75.34246575342466
2022-06-27 20:00:00,411.6187345757479,71.91780821917808
2022-06-27 21:00:00,409.00451570454936,68.4931506849315
2022-06-27 22:00:00,335.87115322847075,61.64383561643836
2022-06-27 23:00:00,396.4291381393536,61.64383561643836
2022-06-28 00:00:00,405.4882430305175,54.79452054794521
2022-06-28 01:00:00,290.8236128290455,51.36986301369864
2022-06-28 02:00:00,306.582904530683,51.36986301369864
2022-06-28 03:00:00,476.8286104505704,59.93150684931507
2022-06-28 04:00:00,491.6798784932052,51.36986301369864
2022-06-28 05:00:00,632.0504631435638,51.36986301369864
2022-06-28 06:00:00,559.1116684845284,47.945205479452056
2022-06-28 07:00:00,522.3776398394225,39.38356164383562
2022-06-28 08:00:00,545.7566918745658,47.945205479452056
2022-06-28 09:00:00,354.1448552278339,39.38356164383562
2022-06-28 10:00:00,329.22094851441307,32.19178082191781
2022-06-28 11:00:00,366.7803470972676,29.794520547945208
2022-06-28 12:00:00,331.1449713846092,22.6027397260274
2022-06-28 13:00:00,419.85861106529217,33.9041095890411
2022-06-28 14:00:00,325.78636692862074,26.71232876712329
2022-06-28 15:00:00,309.4808252508442,32.19178082191781
2022-06-28 16:00:00,366.3317855493548,14.383561643835618
2022-06-28 17:00:00,418.5282105495367,27.73972602739726
2022-06-28 18:00:00,519.8183490969983,38.35616438356164
2022-06-28 19:00:00,499.0801902572404,54.79452054794521
2022-06-28 20:00:00,440.4189401220538,65.06849315068493
2022-06-28 21:00:00,465.9303967340355,77.05479452054794
2022-06-28 22:00:00,374.0779567826748,68.4931506849315
2022-06-28 23:00:00,264.0275863363745,70.2054794520548
2022-06-29 00:00:00,361.2106735002618,78.76712328767124
2022-06-29 01:00:00,359.6362677580373,71.91780821917808
2022-06-29 02:00:00,315.5517125321348,58.21917808219178
