Datetime,Label
2022-06-30 20:00:00,43.52189958572388
2022-06-30 21:00:00,40.86619972229004
2022-06-30 22:00:00,31.209699821472167
2022-06-30 23:00:00,36.51999963760376
2022-07-01 00:00:00,37.85019958496094
2022-07-01 01:00:00,36.456299457550045
2022-07-01 02:00:00,18.82909996032715
2022-07-01 03:00:00,14.632800002098083
2022-07-01 04:00:00,15.09709994316101
2022-07-01 05:00:00,25.60209984779358
2022-07-01 06:00:00,27.363399848937988
2022-07-01 07:00:00,25.35419988632202
2022-07-01 08:00:00,15.698299929499626
2022-07-01 09:00:00,25.293199996948243
2022-07-01 10:00:00,4.272699925377965
2022-07-01 11:00:00,0.43549999959766866
2022-07-01 12:00:00,3.7783999506384136
2022-07-01 13:00:00,9.276599954143167
2022-07-01 14:00:00,11.244400027692318
