,Project Time (Interval end) (UTC0),NO PreScaled ppb,NO Scaled ppb,NO2 PreScaled ppb,NO2 Scaled ppb,NOx PreScaled ppb,NOx Scaled ppb,O3 PreScaled ppb,O3 Scaled ppb,Pressure mbar,Humidity %RH,Temperature C
1493,2022-06-10 17:00:00,24.75,24.75,9.3,9.3,34.06,34.06,20.06,20.06,999.1,75.38,23.7
1494,2022-06-10 18:00:00,20.04,20.04,7.27,7.27,27.3,27.3,27.19,27.19,999.5,72.4,22.85
1495,2022-06-10 19:00:00,18.6,18.6,17.87,17.87,36.47,36.47,21.49,21.49,999.73,73.1,22.1
1496,2022-06-10 20:00:00,18.0,18.0,16.4,16.4,34.4,34.4,21.63,21.63,1000.23,74.68,21.68
1497,2022-06-10 21:00:00,16.63,16.63,24.88,24.88,41.51,41.51,18.11,18.11,1000.85,76.08,21.25
1498,2022-06-10 22:00:00,17.39,17.39,31.69,31.69,49.08,49.08,12.56,12.56,1000.5,80.3,20.45
1499,2022-06-10 23:00:00,16.34,16.34,17.92,17.92,34.26,34.26,19.38,19.38,1000.3,80.75,20.28
1500,2022-06-11 00:00:00,14.89,14.89,12.84,12.84,27.73,27.73,21.67,21.67,1000.4,79.53,20.53
1501,2022-06-11 01:00:00,14.26,14.26,11.36,11.36,25.62,25.62,19.19,19.19,999.95,79.9,20.48
1502,2022-06-11 02:00:00,15.5,15.5,10.92,10.92,26.42,26.42,18.89,18.89,1000.0,79.8,20.08
1503,2022-06-11 03:00:00,13.81,13.81,10.86,10.86,24.67,24.67,22.11,22.11,1000.05,80.7,20.13
1504,2022-06-11 04:00:00,13.99,13.99,12.02,12.02,26.01,26.01,19.48,19.48,1000.3,80.75,20.25
1505,2022-06-11 05:00:00,13.87,13.87,10.76,10.76,24.63,24.63,23.93,23.93,1000.53,80.15,20.3
1506,2022-06-11 06:00:00,16.29,16.29,11.85,11.85,28.14,28.14,24.62,24.62,1000.93,78.23,20.4
1507,2022-06-11 07:00:00,17.3,17.3,10.73,10.73,28.02,28.02,25.7,25.7,1001.63,75.85,20.88
1508,2022-06-11 08:00:00,15.01,15.01,7.08,7.08,22.09,22.09,27.53,27.53,1002.18,71.0,22.05
1509,2022-06-11 09:00:00,14.09,14.09,7.52,7.52,21.61,21.61,25.41,25.41,1001.9,66.18,23.83
1510,2022-06-11 10:00:00,10.77,10.77,8.12,8.12,18.88,18.88,31.36,31.36,1001.9,62.33,25.13
1511,2022-06-11 11:00:00,8.04,8.04,11.09,11.09,19.13,19.13,29.24,29.24,1001.45,62.55,24.8
1512,2022-06-11 12:00:00,10.21,10.21,7.61,7.61,17.82,17.82,31.99,31.99,1001.3,53.78,27.3
1513,2022-06-11 13:00:00,3.54,3.54,8.57,8.57,12.12,12.12,38.93,38.93,1001.38,52.83,27.9
1514,2022-06-11 14:00:00,2.3,2.3,13.62,13.62,15.92,15.92,37.33,37.33,1001.33,53.95,27.75
1515,2022-06-11 15:00:00,2.1,2.1,18.53,18.53,20.63,20.63,38.45,38.45,1001.4,58.55,27.55
1516,2022-06-11 16:00:00,2.18,2.18,20.62,20.62,22.8,22.8,35.69,35.69,1001.43,59.1,26.93
1517,2022-06-11 17:00:00,2.34,2.34,21.74,21.74,24.09,24.09,32.59,32.59,1001.73,59.28,26.33
1518,2022-06-11 18:00:00,2.19,2.19,27.83,27.83,30.02,30.02,31.81,31.81,1002.43,65.45,25.1
1519,2022-06-11 19:00:00,2.44,2.44,27.23,27.23,29.66,29.66,26.39,26.39,1002.95,70.48,23.68
1520,2022-06-11 20:00:00,4.06,4.06,29.63,29.63,33.68,33.68,19.24,19.24,1003.15,71.9,23.23
1521,2022-06-11 21:00:00,8.6,8.6,21.17,21.17,29.78,29.78,21.88,21.88,1003.05,69.7,23.25
1522,2022-06-11 22:00:00,9.14,9.14,17.24,17.24,26.38,26.38,20.96,20.96,1003.38,68.58,23.0
1523,2022-06-11 23:00:00,10.99,10.99,11.01,11.01,22.0,22.0,25.35,25.35,1003.93,66.08,22.78
1524,2022-06-12 00:00:00,8.08,8.08,7.95,7.95,16.03,16.03,28.66,28.66,1003.55,66.3,22.4
1525,2022-06-12 01:00:00,7.67,7.67,9.67,9.67,17.34,17.34,27.08,27.08,1003.2,68.05,21.85
1526,2022-06-12 02:00:00,8.96,8.96,8.94,8.94,17.91,17.91,28.27,28.27,1003.0,67.73,21.73
1527,2022-06-12 03:00:00,9.14,9.14,8.94,8.94,18.09,18.09,28.59,28.59,1002.85,66.83,21.78
1528,2022-06-12 04:00:00,9.48,9.48,12.29,12.29,21.77,21.77,26.5,26.5,1003.15,67.18,21.53
1529,2022-06-12 05:00:00,9.95,9.95,16.86,16.86,26.81,26.81,24.16,24.16,1003.43,67.7,21.58
1530,2022-06-12 06:00:00,9.71,9.71,14.21,14.21,23.92,23.92,24.07,24.07,1003.73,65.55,22.8
1531,2022-06-12 07:00:00,9.13,9.13,10.6,10.6,19.74,19.74,27.12,27.12,1003.88,61.75,24.18
1532,2022-06-12 08:00:00,9.35,9.35,8.59,8.59,17.95,17.95,27.99,27.99,1003.8,56.45,26.33
1533,2022-06-12 09:00:00,6.89,6.89,9.52,9.52,16.41,16.41,32.11,32.11,1004.1,52.9,27.33
1534,2022-06-12 10:00:00,2.36,2.36,9.72,9.72,12.08,12.08,35.54,35.54,1004.1,52.1,27.6
1535,2022-06-12 11:00:00,2.53,2.53,10.98,10.98,13.51,13.51,34.86,34.86,1004.0,50.68,28.2
1536,2022-06-12 12:00:00,2.38,2.38,11.32,11.32,13.7,13.7,36.18,36.18,1004.03,48.73,29.28
1537,2022-06-12 13:00:00,2.46,2.46,10.49,10.49,12.96,12.96,39.06,39.06,1003.58,46.13,29.75
1538,2022-06-12 14:00:00,2.26,2.26,11.21,11.21,13.47,13.47,38.52,38.52,1003.45,44.0,30.0
1539,2022-06-12 15:00:00,2.19,2.19,11.36,11.36,13.54,13.54,41.58,41.58,1003.83,43.6,30.45
1540,2022-06-12 16:00:00,1.66,1.66,21.31,21.31,22.97,22.97,43.47,43.47,1003.25,48.03,28.68
1541,2022-06-12 17:00:00,1.81,1.81,26.34,26.34,28.16,28.16,36.87,36.87,1003.53,51.6,27.73
1542,2022-06-12 18:00:00,2.07,2.07,23.98,23.98,26.05,26.05,35.56,35.56,1004.23,52.28,27.08
1543,2022-06-12 19:00:00,2.18,2.18,26.92,26.92,29.1,29.1,31.76,31.76,1004.88,53.75,26.25
1544,2022-06-12 20:00:00,2.25,2.25,25.63,25.63,27.88,27.88,29.74,29.74,1005.23,58.33,25.4
1545,2022-06-12 21:00:00,2.43,2.43,21.2,21.2,23.63,23.63,30.34,30.34,1004.95,59.95,24.73
1546,2022-06-12 22:00:00,3.37,3.37,20.1,20.1,23.47,23.47,28.85,28.85,1005.2,60.88,24.35
1547,2022-06-12 23:00:00,4.83,4.83,19.17,19.17,24.0,24.0,28.25,28.25,1005.13,62.4,24.05
1548,2022-06-13 00:00:00,6.19,6.19,16.61,16.61,22.8,22.8,27.9,27.9,1005.2,62.85,23.8
1549,2022-06-13 01:00:00,7.51,7.51,15.4,15.4,22.91,22.91,26.1,26.1,1005.4,62.93,23.6
1550,2022-06-13 02:00:00,8.55,8.55,10.42,10.42,18.96,18.96,28.65,28.65,1005.6,62.23,23.35
1551,2022-06-13 03:00:00,9.42,9.42,10.66,10.66,20.08,20.08,29.93,29.93,1005.8,61.48,23.28
1552,2022-06-13 04:00:00,11.41,11.41,12.57,12.57,23.98,23.98,29.57,29.57,1005.68,60.5,23.2
1553,2022-06-13 05:00:00,12.04,12.04,19.71,19.71,31.75,31.75,25.01,25.01,1005.93,60.83,23.3
1554,2022-06-13 06:00:00,9.73,9.73,14.01,14.01,23.75,23.75,27.33,27.33,1006.25,59.58,24.0
1555,2022-06-13 07:00:00,9.97,9.97,11.29,11.29,21.26,21.26,26.95,26.95,1005.98,55.6,26.25
1556,2022-06-13 08:00:00,9.47,9.47,11.07,11.07,20.54,20.54,29.65,29.65,1006.28,53.18,26.93
1557,2022-06-13 09:00:00,12.88,12.88,15.38,15.38,28.26,28.26,27.67,27.67,1006.15,48.73,28.63
1558,2022-06-13 10:00:00,22.43,22.43,10.66,10.66,33.09,33.09,32.97,32.97,1006.4,42.48,31.4
1559,2022-06-13 11:00:00,11.99,11.99,13.53,13.53,25.52,25.52,54.05,54.05,1006.4,41.4,31.98
1560,2022-06-13 12:00:00,2.31,2.31,22.97,22.97,25.27,25.27,59.15,59.15,1005.95,45.78,31.3
1561,2022-06-13 13:00:00,8.9,8.9,24.8,24.8,33.71,33.71,53.36,53.36,1005.2,45.7,31.93
1562,2022-06-13 14:00:00,11.83,11.83,25.44,25.44,37.27,37.27,57.53,57.53,1004.58,42.05,32.63
1563,2022-06-13 15:00:00,3.37,3.37,25.98,25.98,29.36,29.36,61.03,61.03,1004.38,43.23,31.73
1564,2022-06-13 16:00:00,1.9,1.9,29.25,29.25,31.14,31.14,62.1,62.1,1004.73,47.88,29.38
1565,2022-06-13 17:00:00,1.96,1.96,79.56,79.56,81.52,81.52,38.48,38.48,1004.3,69.05,24.53
1566,2022-06-13 18:00:00,25.84,25.84,97.95,97.95,123.78,123.78,14.34,14.34,1004.45,73.78,24.68
1567,2022-06-13 19:00:00,47.34,47.34,82.95,82.95,130.29,130.29,8.82,8.82,1004.9,72.78,24.15
1568,2022-06-13 20:00:00,38.75,38.75,41.24,41.24,80.0,80.0,12.24,12.24,1005.3,65.0,24.3
1569,2022-06-13 21:00:00,26.33,26.33,29.04,29.04,55.37,55.37,19.07,19.07,1005.68,57.93,24.83
1570,2022-06-13 22:00:00,19.3,19.3,27.33,27.33,46.64,46.64,18.87,18.87,1005.95,60.78,24.05
1571,2022-06-13 23:00:00,13.2,13.2,21.25,21.25,34.45,34.45,24.5,24.5,1006.45,61.48,23.6
1572,2022-06-14 00:00:00,13.99,13.99,25.71,25.71,39.7,39.7,19.3,19.3,1006.15,64.55,22.93
1573,2022-06-14 01:00:00,14.25,14.25,22.32,22.32,36.57,36.57,20.46,20.46,1006.0,65.43,22.6
1574,2022-06-14 02:00:00,13.74,13.74,27.34,27.34,41.08,41.08,15.24,15.24,1005.85,68.98,22.35
1575,2022-06-14 03:00:00,23.17,23.17,36.0,36.0,59.17,59.17,10.13,10.13,1006.33,71.25,21.95
1576,2022-06-14 04:00:00,51.93,51.93,47.08,47.08,99.01,99.01,7.5,7.5,1006.48,71.1,21.63
1577,2022-06-14 05:00:00,59.58,59.58,48.14,48.14,107.73,107.73,3.9,3.9,1006.75,71.73,22.45
1578,2022-06-14 06:00:00,45.63,45.63,33.15,33.15,78.77,78.77,4.51,4.51,1007.4,65.4,25.33
1579,2022-06-14 07:00:00,56.19,56.19,30.11,30.11,86.3,86.3,6.76,6.76,1007.58,55.68,28.9
1580,2022-06-14 08:00:00,50.18,50.18,15.13,15.13,65.3,65.3,25.54,25.54,1007.8,46.78,31.18
1581,2022-06-14 09:00:00,39.39,39.39,11.73,11.73,51.12,51.12,42.69,42.69,1008.33,42.0,32.33
1582,2022-06-14 10:00:00,33.12,33.12,20.42,20.42,53.53,53.53,49.0,49.0,1008.15,40.35,32.5
1583,2022-06-14 11:00:00,23.57,23.57,18.28,18.28,41.84,41.84,55.28,55.28,1007.33,38.7,33.8
1584,2022-06-14 12:00:00,9.32,9.32,33.4,33.4,42.72,42.72,52.69,52.69,1007.65,42.78,31.95
1585,2022-06-14 13:00:00,1.8,1.8,65.69,65.69,67.5,67.5,50.36,50.36,1006.83,58.63,27.6
1586,2022-06-14 14:00:00,2.18,2.18,49.98,49.98,52.16,52.16,51.81,51.81,1008.03,68.45,23.15
1587,2022-06-14 15:00:00,7.93,7.93,73.36,73.36,81.3,81.3,30.21,30.21,1007.33,80.65,20.2
1588,2022-06-14 16:00:00,17.02,17.02,53.16,53.16,70.19,70.19,21.69,21.69,1007.15,77.7,22.63
1589,2022-06-14 17:00:00,27.33,27.33,58.57,58.57,85.9,85.9,16.55,16.55,1007.65,74.38,24.25
1590,2022-06-14 18:00:00,33.83,33.83,68.92,68.92,102.75,102.75,12.26,12.26,1007.93,75.28,23.98
1591,2022-06-14 19:00:00,57.77,57.77,69.91,69.91,127.68,127.68,7.48,7.48,1008.23,78.25,23.23
1592,2022-06-14 20:00:00,81.85,81.85,62.44,62.44,144.28,144.28,3.54,3.54,1008.83,80.2,22.33
1593,2022-06-14 21:00:00,45.03,45.03,44.38,44.38,89.41,89.41,4.58,4.58,1009.05,76.23,22.0
1594,2022-06-14 22:00:00,35.97,35.97,45.87,45.87,81.84,81.84,4.73,4.73,1008.98,77.23,21.85
1595,2022-06-14 23:00:00,34.13,34.13,44.37,44.37,78.51,78.51,5.67,5.67,1009.63,80.03,21.3
1596,2022-06-15 00:00:00,29.65,29.65,7.38,7.38,37.03,37.03,21.72,21.72,1009.63,69.73,21.85
1597,2022-06-15 01:00:00,25.3,25.3,5.06,5.06,30.36,30.36,29.9,29.9,1009.63,60.48,22.5
1598,2022-06-15 02:00:00,21.3,21.3,4.25,4.25,25.54,25.54,35.77,35.77,1009.63,57.13,22.5
1599,2022-06-15 03:00:00,18.0,18.0,5.08,5.08,23.07,23.07,39.36,39.36,1010.13,55.85,22.43
1600,2022-06-15 04:00:00,14.59,14.59,7.11,7.11,21.7,21.7,38.29,38.29,1010.08,56.25,22.28
1601,2022-06-15 05:00:00,13.4,13.4,8.64,8.64,22.03,22.03,33.44,33.44,1010.63,56.25,22.95
1602,2022-06-15 06:00:00,15.12,15.12,10.9,10.9,26.02,26.02,33.99,33.99,1011.08,51.73,25.0
1603,2022-06-15 07:00:00,13.15,13.15,9.76,9.76,22.91,22.91,35.83,35.83,1011.43,48.58,27.38
1604,2022-06-15 08:00:00,14.06,14.06,9.52,9.52,23.59,23.59,40.98,40.98,1011.7,44.5,29.4
1605,2022-06-15 09:00:00,15.54,15.54,10.65,10.65,26.19,26.19,45.56,45.56,1011.65,40.78,30.93
1606,2022-06-15 10:00:00,12.53,12.53,16.47,16.47,28.99,28.99,55.46,55.46,1011.85,38.73,31.75
1607,2022-06-15 11:00:00,10.13,10.13,15.74,15.74,25.88,25.88,60.05,60.05,1011.43,37.18,32.23
1608,2022-06-15 12:00:00,9.76,9.76,20.64,20.64,30.4,30.4,59.99,59.99,1011.13,37.38,32.05
1609,2022-06-15 13:00:00,4.83,4.83,35.59,35.59,40.41,40.41,62.08,62.08,1010.7,40.3,31.58
1610,2022-06-15 14:00:00,2.14,2.14,27.96,27.96,30.1,30.1,62.71,62.71,1010.2,41.53,30.78
1611,2022-06-15 15:00:00,2.22,2.22,28.4,28.4,30.62,30.62,58.39,58.39,1009.88,43.03,30.25
1612,2022-06-15 16:00:00,2.18,2.18,27.4,27.4,29.57,29.57,58.81,58.81,1009.85,44.03,29.83
1613,2022-06-15 17:00:00,2.28,2.28,31.34,31.34,33.63,33.63,57.24,57.24,1010.05,47.3,29.15
1614,2022-06-15 18:00:00,2.29,2.29,35.54,35.54,37.84,37.84,54.99,54.99,1010.33,53.38,27.6
1615,2022-06-15 19:00:00,2.4,2.4,44.5,44.5,46.9,46.9,45.13,45.13,1011.03,58.63,26.18
1616,2022-06-15 20:00:00,15.37,15.37,74.56,74.56,89.93,89.93,22.62,22.62,1011.2,62.55,25.08
1617,2022-06-15 21:00:00,22.62,22.62,72.66,72.66,95.28,95.28,16.75,16.75,1011.13,65.7,24.15
1618,2022-06-15 22:00:00,12.74,12.74,49.66,49.66,62.4,62.4,22.98,22.98,1011.33,70.05,23.55
1619,2022-06-15 23:00:00,15.52,15.52,32.2,32.2,47.72,47.72,28.44,28.44,1011.8,71.88,23.2
1620,2022-06-16 00:00:00,19.24,19.24,34.96,34.96,54.19,54.19,20.25,20.25,1011.65,72.33,22.5
1621,2022-06-16 01:00:00,19.67,19.67,25.01,25.01,44.68,44.68,21.35,21.35,1011.6,72.93,21.95
1622,2022-06-16 02:00:00,20.15,20.15,29.69,29.69,49.84,49.84,16.26,16.26,1011.3,74.98,21.48
1623,2022-06-16 03:00:00,21.92,21.92,39.73,39.73,61.65,61.65,11.43,11.43,1011.15,77.78,21.4
1624,2022-06-16 04:00:00,21.65,21.65,27.35,27.35,49.0,49.0,13.4,13.4,1011.5,79.63,21.68
1625,2022-06-16 05:00:00,28.53,28.53,28.48,28.48,57.01,57.01,11.7,11.7,1011.95,77.5,22.2
1626,2022-06-16 06:00:00,37.47,37.47,30.76,30.76,68.23,68.23,12.4,12.4,1012.0,71.13,23.95
1627,2022-06-16 07:00:00,32.35,32.35,22.09,22.09,54.44,54.44,20.71,20.71,1012.53,69.38,24.98
1628,2022-06-16 08:00:00,45.88,45.88,23.38,23.38,69.26,69.26,23.03,23.03,1012.75,62.6,27.08
1629,2022-06-16 09:00:00,36.85,36.85,9.97,9.97,46.82,46.82,40.7,40.7,1012.55,55.38,28.7
1630,2022-06-16 10:00:00,28.79,28.79,11.54,11.54,40.33,40.33,48.37,48.37,1012.8,54.15,29.2
1631,2022-06-16 11:00:00,15.35,15.35,19.34,19.34,34.69,34.69,54.58,54.58,1012.2,55.83,28.43
1632,2022-06-16 12:00:00,13.16,13.16,25.97,25.97,39.13,39.13,46.35,46.35,1012.25,59.15,27.18
1633,2022-06-16 13:00:00,14.87,14.87,27.13,27.13,42.0,42.0,40.69,40.69,1012.08,58.58,26.38
1634,2022-06-16 14:00:00,16.07,16.07,21.29,21.29,37.36,37.36,41.53,41.53,1011.18,56.15,27.15
1635,2022-06-16 15:00:00,17.84,17.84,18.06,18.06,35.91,35.91,47.11,47.11,1011.2,52.85,28.03
1636,2022-06-16 16:00:00,17.34,17.34,27.17,27.17,44.51,44.51,45.53,45.53,1010.73,57.43,27.65
1637,2022-06-16 17:00:00,15.44,15.44,27.91,27.91,43.35,43.35,44.78,44.78,1010.58,56.95,27.43
1638,2022-06-16 18:00:00,13.14,13.14,42.8,42.8,55.94,55.94,41.38,41.38,1011.03,64.0,26.3
1639,2022-06-16 19:00:00,12.77,12.77,46.83,46.83,59.61,59.61,31.77,31.77,1011.15,68.65,25.13
1640,2022-06-16 20:00:00,19.7,19.7,43.88,43.88,63.58,63.58,19.59,19.59,1011.3,67.9,24.0
1641,2022-06-16 21:00:00,49.25,49.25,57.19,57.19,106.44,106.44,11.63,11.63,1011.6,65.33,23.08
1642,2022-06-16 22:00:00,42.62,42.62,60.21,60.21,102.83,102.83,11.12,11.12,1011.65,70.6,22.45
1643,2022-06-16 23:00:00,54.27,54.27,60.37,60.37,114.64,114.64,8.41,8.41,1011.8,74.28,21.85
1644,2022-06-17 00:00:00,25.03,25.03,41.2,41.2,66.23,66.23,12.02,12.02,1011.33,73.43,21.28
1645,2022-06-17 01:00:00,19.05,19.05,34.77,34.77,53.83,53.83,12.01,12.01,1011.13,76.1,20.78
1646,2022-06-17 02:00:00,18.65,18.65,29.79,29.79,48.44,48.44,11.85,11.85,1010.73,78.33,20.3
1647,2022-06-17 03:00:00,25.19,25.19,37.78,37.78,62.97,62.97,9.9,9.9,1011.18,80.6,19.85
1648,2022-06-17 04:00:00,62.14,62.14,49.91,49.91,112.05,112.05,3.54,3.54,1011.23,81.85,19.73
1649,2022-06-17 05:00:00,55.77,55.77,42.65,42.65,98.42,98.42,0.39,0.39,1011.23,80.53,21.45
1650,2022-06-17 06:00:00,50.62,50.62,31.51,31.51,82.13,82.13,0.07,0.07,1011.48,74.28,24.23
1651,2022-06-17 07:00:00,49.29,49.29,26.56,26.56,75.85,75.85,11.12,11.12,1011.9,66.6,26.15
1652,2022-06-17 08:00:00,39.62,39.62,14.69,14.69,54.31,54.31,25.69,25.69,1011.28,60.5,27.63
1653,2022-06-17 09:00:00,37.2,37.2,12.38,12.38,49.57,49.57,35.57,35.57,1010.68,54.43,28.58
1654,2022-06-17 10:00:00,31.82,31.82,17.71,17.71,49.53,49.53,42.41,42.41,1011.0,55.0,29.2
1655,2022-06-17 11:00:00,25.73,25.73,23.69,23.69,49.42,49.42,44.7,44.7,1010.7,55.23,29.28
1656,2022-06-17 12:00:00,20.6,20.6,25.76,25.76,46.36,46.36,43.57,43.57,1010.38,58.13,28.98
1657,2022-06-17 13:00:00,22.63,22.63,21.81,21.81,44.44,44.44,40.49,40.49,1009.5,55.0,29.55
1658,2022-06-17 14:00:00,16.41,16.41,25.13,25.13,41.54,41.54,43.75,43.75,1008.8,55.5,29.3
1659,2022-06-17 15:00:00,17.98,17.98,22.46,22.46,40.44,40.44,41.94,41.94,1008.43,54.45,29.03
1660,2022-06-17 16:00:00,15.47,15.47,20.25,20.25,35.72,35.72,43.23,43.23,1008.05,52.25,29.13
1661,2022-06-17 17:00:00,8.73,8.73,23.81,23.81,32.55,32.55,42.99,42.99,1008.13,52.6,28.75
1662,2022-06-17 18:00:00,4.79,4.79,28.62,28.62,33.41,33.41,43.12,43.12,1008.38,57.8,27.48
1663,2022-06-17 19:00:00,4.92,4.92,37.21,37.21,42.13,42.13,32.99,32.99,1008.58,61.78,26.2
1664,2022-06-17 20:00:00,16.75,16.75,44.24,44.24,60.99,60.99,27.26,27.26,1009.78,65.35,25.48
1665,2022-06-17 21:00:00,8.28,8.28,30.87,30.87,39.14,39.14,43.13,43.13,1010.88,70.75,23.6
1666,2022-06-17 22:00:00,10.09,10.09,36.28,36.28,46.37,46.37,35.25,35.25,1010.88,81.1,20.93
1667,2022-06-17 23:00:00,16.07,16.07,30.15,30.15,46.22,46.22,31.1,31.1,1010.2,82.5,20.03
1668,2022-06-18 00:00:00,17.31,17.31,24.59,24.59,41.9,41.9,30.34,30.34,1010.05,82.55,19.55
1669,2022-06-18 01:00:00,20.31,20.31,31.49,31.49,51.8,51.8,22.66,22.66,1009.4,82.48,19.8
1670,2022-06-18 02:00:00,19.95,19.95,23.88,23.88,43.83,43.83,18.22,18.22,1008.93,83.85,19.7
1671,2022-06-18 03:00:00,23.66,23.66,31.14,31.14,54.81,54.81,14.63,14.63,1009.08,83.5,19.88
1672,2022-06-18 04:00:00,25.2,25.2,25.31,25.31,50.5,50.5,14.45,14.45,1008.78,81.4,20.15
1673,2022-06-18 05:00:00,26.19,26.19,19.4,19.4,45.59,45.59,19.43,19.43,1008.75,77.7,20.55
1674,2022-06-18 06:00:00,22.5,22.5,14.72,14.72,37.23,37.23,22.92,22.92,1009.05,74.58,21.43
1675,2022-06-18 07:00:00,22.55,22.55,14.18,14.18,36.73,36.73,24.65,24.65,1009.43,70.75,22.3
1676,2022-06-18 08:00:00,20.05,20.05,11.63,11.63,31.68,31.68,27.0,27.0,1009.68,68.5,22.93
1677,2022-06-18 09:00:00,18.44,18.44,14.88,14.88,33.32,33.32,26.16,26.16,1010.08,68.48,23.23
1678,2022-06-18 10:00:00,16.13,16.13,12.52,12.52,28.64,28.64,29.97,29.97,1010.28,68.3,23.08
1679,2022-06-18 11:00:00,14.99,14.99,23.8,23.8,38.79,38.79,29.98,29.98,1010.3,72.38,22.38
1680,2022-06-18 12:00:00,17.48,17.48,37.2,37.2,54.67,54.67,25.18,25.18,1010.08,78.83,21.28
1681,2022-06-18 13:00:00,20.04,20.04,30.31,30.31,50.35,50.35,20.64,20.64,1009.68,79.53,21.88
1682,2022-06-18 14:00:00,24.96,24.96,29.34,29.34,54.29,54.29,20.12,20.12,1009.73,75.2,23.68
1683,2022-06-18 15:00:00,27.68,27.68,23.16,23.16,50.84,50.84,25.17,25.17,1009.83,68.03,25.6
1684,2022-06-18 16:00:00,20.64,20.64,14.86,14.86,35.51,35.51,29.87,29.87,1009.93,63.5,26.05
1685,2022-06-18 17:00:00,14.77,14.77,6.3,6.3,21.06,21.06,44.62,44.62,1010.4,61.6,23.85
1686,2022-06-18 18:00:00,13.82,13.82,9.18,9.18,22.99,22.99,41.46,41.46,1009.9,58.78,22.65
1687,2022-06-18 19:00:00,9.8,9.8,14.47,14.47,24.27,24.27,37.22,37.22,1010.68,63.98,22.08
1688,2022-06-18 20:00:00,12.98,12.98,28.84,28.84,41.82,41.82,27.15,27.15,1010.93,66.38,21.2
1689,2022-06-18 21:00:00,13.93,13.93,23.06,23.06,36.98,36.98,28.53,28.53,1011.1,66.7,20.65
1690,2022-06-18 22:00:00,13.1,13.1,20.76,20.76,33.86,33.86,28.65,28.65,1011.2,66.8,20.6
1691,2022-06-18 23:00:00,13.52,13.52,22.05,22.05,35.57,35.57,25.18,25.18,1011.15,68.3,20.53
1692,2022-06-19 00:00:00,13.01,13.01,18.7,18.7,31.71,31.71,26.63,26.63,1011.88,68.53,20.18
1693,2022-06-19 01:00:00,13.66,13.66,16.84,16.84,30.51,30.51,26.23,26.23,1011.83,69.4,19.6
1694,2022-06-19 02:00:00,16.25,16.25,22.45,22.45,38.7,38.7,20.18,20.18,1011.65,72.53,18.53
1695,2022-06-19 03:00:00,15.44,15.44,21.27,21.27,36.72,36.72,20.19,20.19,1011.98,74.28,17.9
1696,2022-06-19 04:00:00,20.55,20.55,30.76,30.76,51.31,51.31,16.31,16.31,1012.05,75.15,17.85
1697,2022-06-19 05:00:00,30.02,30.02,33.77,33.77,63.79,63.79,6.34,6.34,1011.98,74.48,19.98
1698,2022-06-19 06:00:00,25.77,25.77,23.04,23.04,48.81,48.81,11.44,11.44,1012.3,64.78,24.18
1699,2022-06-19 07:00:00,22.32,22.32,16.55,16.55,38.87,38.87,21.36,21.36,1012.98,60.8,25.85
1700,2022-06-19 08:00:00,17.88,17.88,10.15,10.15,28.03,28.03,24.75,24.75,1012.95,57.9,26.15
1701,2022-06-19 09:00:00,19.38,19.38,5.65,5.65,25.03,25.03,33.24,33.24,1012.63,38.65,28.63
1702,2022-06-19 10:00:00,6.85,6.85,5.86,5.86,12.71,12.71,41.1,41.1,1012.48,35.15,29.8
1703,2022-06-19 11:00:00,2.24,2.24,7.76,7.76,10.0,10.0,44.14,44.14,1011.78,33.1,30.88
1704,2022-06-19 12:00:00,1.28,1.28,11.66,11.66,12.93,12.93,49.62,49.62,1011.45,31.5,31.68
1705,2022-06-19 13:00:00,1.51,1.51,12.76,12.76,14.28,14.28,51.73,51.73,1010.85,33.98,30.9
1706,2022-06-19 14:00:00,1.32,1.32,21.56,21.56,22.88,22.88,57.3,57.3,1010.8,38.38,30.23
1707,2022-06-19 15:00:00,1.45,1.45,24.09,24.09,25.54,25.54,53.31,53.31,1010.1,41.65,28.5
1708,2022-06-19 16:00:00,1.69,1.69,25.02,25.02,26.71,26.71,51.59,51.59,1009.58,42.7,28.18
1709,2022-06-19 17:00:00,1.94,1.94,24.06,24.06,26.0,26.0,48.61,48.61,1009.93,43.9,27.63
1710,2022-06-19 18:00:00,2.14,2.14,22.73,22.73,24.88,24.88,44.89,44.89,1009.58,41.68,26.88
1711,2022-06-19 19:00:00,2.25,2.25,29.84,29.84,32.09,32.09,37.2,37.2,1009.88,44.3,25.55
1712,2022-06-19 20:00:00,4.06,4.06,42.17,42.17,46.23,46.23,29.49,29.49,1010.08,46.9,23.9
1713,2022-06-19 21:00:00,5.46,5.46,39.95,39.95,45.4,45.4,28.63,28.63,1009.98,48.9,22.95
1714,2022-06-19 22:00:00,5.56,5.56,32.62,32.62,38.18,38.18,29.21,29.21,1009.6,49.78,22.78
1715,2022-06-19 23:00:00,5.52,5.52,30.69,30.69,36.21,36.21,27.84,27.84,1009.3,50.43,22.4
1716,2022-06-20 00:00:00,6.83,6.83,32.47,32.47,39.3,39.3,24.67,24.67,1008.95,54.73,21.98
1717,2022-06-20 01:00:00,7.77,7.77,19.18,19.18,26.95,26.95,28.79,28.79,1008.4,56.1,21.55
1718,2022-06-20 02:00:00,9.04,9.04,31.76,31.76,40.79,40.79,20.99,20.99,1007.95,59.05,21.23
1719,2022-06-20 03:00:00,11.88,11.88,31.7,31.7,43.58,43.58,19.29,19.29,1008.35,62.4,20.53
